s,x,y,kappa,altitude(m)
2322.681495,782.6009674,-162.6468128,-1.44E-06,14.371
2323.681357,781.6115342,-162.5027721,-1.90E-06,14.396
2324.68122,780.6221015,-162.3587277,-2.34E-06,14.42
2325.681083,779.6326696,-162.214678,-2.77E-06,14.444
2326.680946,778.6432386,-162.070622,-3.16E-06,14.468
2327.680809,777.6538087,-161.926559,-3.52E-06,14.478
2328.680672,776.6643798,-161.7824886,-3.85E-06,14.484
2329.680535,775.6749521,-161.6384101,-4.14E-06,14.489
2330.680398,774.6855256,-161.4943229,-4.40E-06,14.493
2331.680261,773.6961006,-161.3502264,-4.63E-06,14.497
2332.680123,772.7066769,-161.2061198,-4.84E-06,14.5
2333.679986,771.7172549,-161.0620025,-5.02E-06,14.502
2334.679849,770.7278345,-160.9178737,-5.17E-06,14.504
2335.679712,769.7384157,-160.7737339,-5.26E-06,14.505
2336.679575,768.7489984,-160.6295841,-5.28E-06,14.506
2337.679438,767.7595823,-160.4854258,-5.23E-06,14.505
2338.679301,766.7701673,-160.3412601,-5.14E-06,14.505
2339.679164,765.7807532,-160.1970884,-5.07E-06,14.503
2340.679027,764.7913398,-160.0529114,-5.10E-06,14.501
2341.67889,763.8019271,-159.9087298,-5.30E-06,14.498
2342.678752,762.812515,-159.7645442,-5.67E-06,14.494
2343.678615,761.8231034,-159.6203554,-6.11E-06,14.49
2344.678478,760.8336922,-159.4761638,-6.39E-06,14.485
2345.678341,759.8442813,-159.3319699,-6.23E-06,14.48
2346.678204,758.8548706,-159.1877743,-5.28E-06,14.474
2347.678067,757.8654602,-159.0435772,-3.21E-06,14.467
2348.67793,756.8760499,-158.8993792,2.24E-07,14.46
2349.677793,755.8866396,-158.7551809,5.15E-06,14.451
2350.677656,754.8972292,-158.6109835,1.16E-05,14.443
2351.677518,753.9078186,-158.4667879,1.94E-05,14.433
2352.677381,752.9184076,-158.322595,2.85E-05,14.423
2353.677244,751.9289962,-158.1784042,3.86E-05,14.412
2354.677107,750.9395855,-158.0342093,4.96E-05,14.401
2355.67697,749.9501765,-157.8900027,6.11E-05,14.393
2356.676833,748.9607702,-157.7457767,7.31E-05,14.388
2357.676696,747.9713678,-157.6015243,8.52E-05,14.384
2358.676559,746.9819683,-157.4572521,9.74E-05,14.379
2359.676422,745.9925682,-157.3129836,0.000109396,14.374
2360.676284,745.0031641,-157.1687433,0.000121145,14.37
2361.676147,744.0137524,-157.0245557,0.000132479,14.365
2362.67601,743.0243311,-156.8804343,0.000143276,14.36
2363.675873,742.0349093,-156.7363174,0.00015342,14.356
2364.675736,741.0455003,-156.5921109,0.000162808,14.351
2365.675599,740.0561179,-156.4477206,0.000171341,14.346
2366.675462,739.0667755,-156.3030529,0.000178934,14.342
2367.675325,738.0774678,-156.1581443,0.000185511,14.337
2368.675188,737.0881486,-156.0133159,0.000191006,14.332
2369.67505,736.0987661,-155.8689265,0.000195367,14.328
2370.674913,735.1092685,-155.7253349,0.000198552,14.323
2371.674776,734.1196073,-155.5828786,0.000200529,14.318
2372.674639,733.1297805,-155.4415721,0.000201276,14.314
2373.674502,732.1398225,-155.3011792,0.000200784,14.309
2374.674365,731.1497687,-155.1614575,0.000199054,14.305
2375.674228,730.1596544,-155.0221644,0.000196097,14.3
2376.674091,729.1695103,-154.8830885,0.000191937,14.296
2377.673954,728.1793477,-154.7441488,0.00018661,14.291
2378.673816,727.1891731,-154.6052982,0.000180163,14.287
2379.673679,726.1989928,-154.4664895,0.000172658,14.282
2380.673542,725.208813,-154.3276763,0.000164171,14.278
2381.673405,724.2186368,-154.188836,0.000154795,14.273
2382.673268,723.2284627,-154.0499797,0.000144634,14.269
2383.673131,722.2382889,-153.9111209,0.000133806,14.255
2384.672994,721.2481135,-153.7722732,0.000122435,14.224
2385.672857,720.2579349,-153.6334487,0.000110647,14.193
2386.67272,719.267753,-153.4946476,9.86E-05,14.161
2387.672582,718.2775687,-153.3558641,8.63E-05,14.13
2388.672445,717.2873828,-153.2170923,7.41E-05,14.098
2389.672308,716.2971961,-153.0783265,6.21E-05,14.065
2390.672171,715.3070091,-152.9395622,5.05E-05,14.032
2391.672034,714.3168219,-152.8007994,3.98E-05,13.999
2392.671897,713.3266345,-152.6620383,3.01E-05,13.966
2393.67176,712.3364467,-152.5232793,2.17E-05,13.932
2394.671623,711.3462587,-152.3845227,1.50E-05,13.898
2395.671486,710.3560704,-152.2457675,9.76E-06,13.864
2396.671348,709.3658823,-152.1070113,6.05E-06,13.829
2397.671211,708.3756946,-151.968252,3.61E-06,13.794
2398.671074,707.3855077,-151.829487,2.15E-06,13.759
2399.670937,706.3953218,-151.6907146,1.37E-06,13.724
2400.6708,705.4051369,-151.5519356,9.96E-07,13.688
2401.670663,704.4149527,-151.4131513,8.30E-07,13.652
2402.670526,703.4247691,-151.2743634,7.53E-07,13.615
2403.670389,702.4345857,-151.1355734,7.04E-07,13.578
2404.670252,701.4444024,-150.9967822,6.62E-07,13.541
2405.670115,700.4542194,-150.8579899,6.28E-07,13.503
2406.669977,699.4640365,-150.7191965,6.08E-07,13.466
2407.66984,698.4738538,-150.5804017,5.98E-07,13.428
2408.669703,697.4836712,-150.4416058,5.79E-07,13.389
2409.669566,696.4934887,-150.3028099,5.25E-07,13.35
2410.669429,695.5033059,-150.1640158,4.09E-07,13.311
2411.669292,694.5131226,-150.0252252,2.28E-07,13.271
2412.669155,693.5229385,-149.88644,2.89E-08,13.226
2413.669018,692.5327535,-149.7476613,-8.95E-08,13.182
2414.668881,691.5425677,-149.6088888,-1.02E-08,13.138
2415.668743,690.5523811,-149.4701212,3.56E-07,13.093
2416.668606,689.562194,-149.3313578,9.97E-07,13.049
2417.668469,688.5720065,-149.1925976,1.74E-06,13.004
2418.668332,687.5818185,-149.0538403,2.26E-06,12.96
2419.668195,686.5916301,-148.9150863,2.09E-06,12.915
2420.668058,685.6014411,-148.776336,7.01E-07,12.871
2421.667921,684.6112516,-148.6375899,-2.40E-06,12.826
2422.667784,683.6210615,-148.4988479,-7.61E-06,12.782
2423.667647,682.6308712,-148.3601068,-1.51E-05,12.738
2424.667509,681.6406815,-148.2213621,-2.51E-05,12.693
2425.667372,680.6504929,-148.0826095,-3.73E-05,12.649
2426.667235,679.660306,-147.9438446,-5.15E-05,12.604
2427.667098,678.6701208,-147.8050678,-6.76E-05,12.56
2428.666961,677.6799359,-147.6662889,-8.50E-05,12.515
2429.666824,676.6897497,-147.5275188,-0.000103512,12.471
2430.666687,675.6995607,-147.3887686,-0.00012271,12.426
2431.66655,674.7093676,-147.250047,-0.000142271,12.382
2432.666413,673.7191733,-147.1113339,-0.000161894,12.338
2433.666275,672.7289836,-146.9725887,-0.000181312,12.293
2434.666138,671.7388042,-146.8337702,-0.0002003,12.249
2435.666001,670.7486412,-146.6948372,-0.000218667,12.204
2436.665864,669.7584953,-146.5557828,-0.000236236,12.16
2437.665727,668.768349,-146.4167313,-0.000252792,12.115
2438.66559,667.7781803,-146.277838,-0.000268035,12.071
2439.665453,666.7879669,-146.1392586,-0.000281487,12.026
2440.665316,665.797688,-146.0011409,-0.000292457,12.017
2441.665179,664.8073633,-145.8633462,-0.000300075,12.008
2442.665041,663.8170651,-145.7253657,-0.000303398,12.001
2443.664904,662.8268692,-145.5866658,-0.000301564,12.006
2444.664767,661.8368516,-145.4467128,-0.000294004,12.011
2445.66463,660.8470782,-145.3050438,-0.000280565,12.017
2446.664493,659.8575418,-145.1617151,-0.00026151,12.023
2447.664356,658.8682028,-145.0170153,-0.000237428,12.03
2448.664219,657.8790211,-144.8712342,-0.000209005,12.037
2449.664082,656.8899568,-144.7246615,-0.000176763,12.044
2450.663945,655.9009748,-144.5775473,-0.000140977,12.052
2451.663807,654.9120502,-144.4300558,-0.000101753,12.06
2452.66367,653.9231596,-144.2823401,-5.92E-05,12.069
2453.663533,652.9342796,-144.1345531,-1.40E-05,12.078
2454.663396,651.9453878,-143.9868403,3.26E-05,12.087
2455.663259,650.9564793,-143.8392364,7.86E-05,12.096
2456.663122,649.9675617,-143.6916928,0.00012176,12.106
2457.662985,648.9786435,-143.5441583,0.000159417,12.116
2458.662848,647.9897328,-143.3965821,0.000189567,12.127
2459.662711,647.0008351,-143.2489289,0.000210966,12.138
2460.662573,646.0119446,-143.1012271,0.0002233,12.149
2461.662436,645.023053,-142.9535212,0.000227129,12.16
2462.662299,644.0341517,-142.8058556,0.000223691,12.172
2463.662162,643.0452314,-142.6582814,0.000214469,12.184
2464.662025,642.0562448,-142.5111299,0.000200817,12.197
2465.661888,641.0670925,-142.3651172,0.000183641,12.21
2466.661751,640.0776717,-142.2209871,0.000162959,12.223
2467.661614,639.0878793,-142.0794834,0.000137577,12.236
2468.661477,638.0976293,-141.9412284,0.000105462,12.242
2469.661339,637.1069907,-141.805739,6.46E-05,12.246
2470.661202,636.1161152,-141.671942,1.42E-05,12.25
2471.661065,635.1251552,-141.5387591,-4.32E-05,12.254
2472.660928,634.1342632,-141.4051118,-0.000101272,12.257
2473.660791,633.1435298,-141.2703554,-0.000150318,12.259
2474.660654,632.15286,-141.135147,-0.000178433,12.262
2475.660517,631.1621241,-141.0003874,-0.000173981,12.264
2476.66038,630.1711924,-140.8669772,-0.00012796,12.266
2477.660243,629.1799439,-140.7357567,-3.57E-05,12.268
2478.660106,628.1884798,-140.6060408,0.000102664,12.269
2479.659968,627.1971346,-140.4755389,0.000282734,12.269
2480.659831,626.2062539,-140.3418839,0.000497236,12.27
2481.659694,625.2161833,-140.202709,0.000738167,12.271
2482.659557,624.2271771,-140.0562635,0.000998176,12.271
2483.65942,623.2390353,-139.9038491,0.001271429,12.272
2484.659283,622.2514183,-139.74771,0.001553875,12.272
2485.659146,621.263986,-139.590091,0.001843321,12.272
2486.659009,620.2764055,-139.4331974,0.002139881,12.272
2487.658872,619.2885192,-139.2782309,0.002446983,12.271
2488.658734,618.3003546,-139.1253329,0.00277225,12.27
2489.658597,617.3119485,-138.9745938,0.003126714,12.269
2490.65846,616.3233373,-138.826104,0.00352282,12.267
2491.658323,615.3345885,-138.6795095,0.003971416,12.264
2492.658186,614.3459069,-138.5324763,0.004478432,12.261
2493.658049,613.3575357,-138.3821182,0.00504316,12.258
2494.657912,612.3697178,-138.2255491,0.00565817,12.255
2495.657775,611.3826851,-138.0600089,0.006311203,12.252
2496.657638,610.3960973,-137.8890804,0.006988776,12.234
2497.6575,609.4087857,-137.7255314,0.007679787,12.204
2498.657363,608.4195168,-137.5828494,0.008377741,12.173
2499.657226,607.4270577,-137.4745159,0.009080341,12.141
2500.657089,606.4307311,-137.4082017,0.009786949,12.108
2501.656952,605.4314684,-137.3747632,0.010495513,12.073
2502.656815,604.4304898,-137.3620335,0.011200477,12.037
2503.656678,603.4290159,-137.3578456,0.011893013,12.002
2504.656541,602.4280913,-137.3516863,0.012563242,11.966
2505.656404,601.4278832,-137.3413014,0.013203062,11.93
2506.656266,600.4282854,-137.3270098,0.013808447,11.895
2507.656129,599.4291916,-137.309131,0.014379809,11.86
2508.655992,598.4304908,-137.288032,0.014920621,11.825
2509.655855,597.4318719,-137.2661001,0.01543503,11.79
2510.655718,596.4327528,-137.2484593,0.015925279,11.755
2511.655581,595.4325319,-137.2404281,0.016390445,11.719
2512.655444,594.4306084,-137.2473258,0.016826301,11.683
2513.655307,593.4274783,-137.2763343,0.017226225,11.646
2514.65517,592.4270922,-137.3405015,0.017583214,11.608
2515.655032,591.4340793,-137.454027,0.017891589,11.569
2516.654895,590.4529889,-137.630804,0.018148346,11.528
2517.654758,589.4844403,-137.8695851,0.01835436,11.486
2518.654621,588.5233998,-138.1473463,0.018514507,11.442
2519.654484,587.5643953,-138.4393749,0.018636758,11.398
2520.654347,586.6020066,-138.7211575,0.018730437,11.355
2521.65421,585.6347537,-138.9832658,0.018803254,11.312
2522.654073,584.6677882,-139.2416633,0.018858449,11.269
2523.653936,583.7068983,-139.5147505,0.018893513,11.225
2524.653798,582.7578719,-139.8209269,0.018900831,11.19
2525.653661,581.8241978,-140.1717838,0.018870479,11.172
2526.653524,580.9016089,-140.5559423,0.018794088,11.155
2527.653387,579.9842038,-140.9571839,0.018668275,11.138
2528.65325,579.0660813,-141.3592905,0.01849637,11.122
2529.653113,578.1430541,-141.7500601,0.018287943,11.106
2530.652976,577.219996,-142.1385226,0.018056675,11.092
2531.652839,576.304764,-142.540698,0.017817006,11.079
2532.652702,575.4052168,-142.9726103,0.01758118,11.065
2533.652564,574.5280828,-143.4479669,0.017357503,11.052
2534.652427,573.6712987,-143.9624526,0.017149823,11.038
2535.65229,572.8286823,-144.5033096,0.01695891,11.025
2536.652153,571.994028,-145.0577318,0.01678397,11.013
2537.652016,571.161567,-145.6138381,0.016623762,11.002
2538.651879,570.3299502,-146.1691035,0.016477156,11.014
2539.651742,569.5003946,-146.7264368,0.016342421,11.032
2540.651605,568.6741493,-147.2888134,0.016216929,11.05
2541.651468,567.8525004,-147.8592256,0.016097142,11.069
2542.65133,567.0382357,-148.4413401,0.015978883,11.087
2543.651193,566.2361204,-149.0397117,0.015858328,11.107
2544.651056,565.4510547,-149.6589559,0.015732601,11.127
2545.650919,564.6878883,-150.3036354,0.015600321,11.148
2546.650782,563.9467274,-150.9733781,0.015461336,11.169
2547.650645,563.2191298,-151.6589181,0.015315545,11.191
2548.650508,562.4957576,-152.3500576,0.015161682,11.214
2549.650371,561.7672728,-153.0365989,0.01499618,11.236
2550.650234,561.0277511,-153.7118462,0.014813551,11.258
2551.650097,560.2858265,-154.3840383,0.014608128,11.28
2552.649959,559.5540132,-155.0653944,0.014376101,11.302
2553.649822,558.8448253,-155.7681338,0.014117221,11.324
2554.649685,558.1692002,-156.5028911,0.013834722,11.348
2555.649548,557.5252987,-157.2674591,0.01353352,11.373
2556.649411,556.9050842,-158.053402,0.013217796,11.398
2557.649274,556.3004793,-158.852243,0.012888842,11.424
2558.649137,555.7036806,-159.6558988,0.012544492,11.45
2559.649,555.1096322,-160.4602339,0.012180084,11.476
2560.648863,554.5148629,-161.2633903,0.011790407,11.502
2561.648725,553.9159207,-162.0635372,0.011372071,11.528
2562.648588,553.3093999,-162.8588727,0.010924836,11.554
2563.648451,552.6969728,-163.6507366,0.010451995,11.579
2564.648314,552.0899039,-164.4464042,0.009959792,11.605
2565.648177,551.500523,-165.2538098,0.009455754,11.631
2566.64804,550.9411399,-166.080875,0.008947235,11.658
2567.647903,550.4176188,-166.9313409,0.008440103,11.685
2568.647766,549.9201651,-167.7987937,0.007937575,11.713
2569.647629,549.4366519,-168.6753069,0.007440157,11.742
2570.647491,548.9549537,-169.5529549,0.006946182,11.77
2571.647354,548.4659612,-170.4257884,0.006452966,11.798
2572.647217,547.9702418,-171.2941979,0.005959051,11.826
2573.64708,547.4702989,-172.1598426,0.00546602,11.854
2574.646943,546.9686359,-173.0243814,0.004979279,11.882
2575.646806,546.4677071,-173.8894398,0.004507555,11.91
2576.646669,545.968763,-174.7558181,0.004060643,11.938
2577.646532,545.4718072,-175.6234615,0.003646508,11.966
2578.646395,544.976785,-176.4922758,0.003268971,11.995
2579.646257,544.4836422,-177.3621668,0.002926843,12.045
2580.64612,543.9923064,-178.2330379,0.002614518,12.102
2581.645983,543.502593,-179.1047793,0.00232388,12.158
2582.645846,543.0142735,-179.9772757,0.002047101,12.214
2583.645709,542.5271193,-180.8504118,0.001778689,12.271
2584.645572,542.0409021,-181.7240723,0.001516972,12.327
2585.645435,541.555398,-182.5981403,0.001264825,12.384
2586.645298,541.0703944,-183.4724952,0.001028604,12.44
2587.645161,540.5856797,-184.3470157,0.000816602,12.497
2588.645023,540.1010426,-185.221581,0.000637014,12.554
2589.644886,539.6162808,-186.0960751,0.00049528,12.61
2590.644749,539.1313379,-186.9704657,0.000392496,12.667
2591.644612,538.6462728,-187.8447864,0.00032486,12.723
2592.644475,538.1611472,-188.7190725,0.000284269,12.78
2593.644338,537.6760231,-189.5933593,0.000260331,12.836
2594.644201,537.19095,-190.4676753,0.000242887,12.893
2595.644064,536.7059248,-191.3420184,0.00022435,12.949
2596.643927,536.2209303,-192.2163792,0.000200884,13.006
2597.643789,535.7359497,-193.0907478,0.000172443,13.063
2598.643652,535.2509661,-193.9651146,0.000141511,13.119
2599.643515,534.7659712,-194.8394749,0.00011116,13.176
2600.643378,534.2809685,-195.7138308,8.39E-05,13.232
2601.643241,533.7959625,-196.5881848,6.10E-05,13.289
2602.643104,533.3109576,-197.4625393,4.28E-05,13.345
2603.642967,532.8259577,-198.3368966,2.87E-05,13.402
2604.64283,532.340963,-199.2112569,1.84E-05,13.458
2605.642693,531.8559718,-200.0856191,1.10E-05,13.515
2606.642555,531.3709824,-200.9599824,6.14E-06,13.572
2607.642418,530.8859932,-201.8343458,3.20E-06,13.628
2608.642281,530.4010031,-202.7087087,1.72E-06,13.685
2609.642144,529.9160125,-203.5830713,1.24E-06,13.741
2610.642007,529.431022,-204.4574339,1.36E-06,13.798
2611.64187,528.9460324,-205.331797,1.78E-06,13.854
2612.641733,528.4610442,-206.2061609,2.25E-06,13.911
2613.641596,527.9760577,-207.0805258,2.66E-06,13.967
2614.641459,527.4910729,-207.9548915,2.92E-06,14
2615.641322,527.0060895,-208.8292581,3.06E-06,13.993
2616.641184,526.5211075,-209.7036255,3.10E-06,13.975
2617.641047,526.0361269,-210.5779936,3.11E-06,13.958
2618.64091,525.5511483,-211.4523628,3.13E-06,13.941
2619.640773,525.0661722,-212.3267334,3.17E-06,13.923
2620.640636,524.5811993,-213.2011059,3.25E-06,13.906
2621.640499,524.0962304,-214.0754805,3.33E-06,13.888
2622.640362,523.6112658,-214.9498575,3.42E-06,13.871
2623.640225,523.1263056,-215.8242369,3.48E-06,13.854
2624.640088,522.64135,-216.6986189,3.53E-06,13.836
2625.63995,522.156399,-217.5730034,3.56E-06,13.819
2626.639813,521.6714526,-218.4473906,3.57E-06,13.802
2627.639676,521.186511,-219.3217803,3.57E-06,13.784
2628.639539,520.7015742,-220.1961727,3.56E-06,13.767
2629.639402,520.2166423,-221.0705678,3.53E-06,13.749
2630.639265,519.7317152,-221.9449657,3.49E-06,13.732
2631.639128,519.246793,-222.8193662,3.44E-06,13.715
2632.638991,518.7618754,-223.6937692,3.38E-06,13.697
2633.638854,518.2769618,-224.5681745,3.31E-06,13.68
2634.638716,517.7920518,-225.4425818,3.22E-06,13.663
2635.638579,517.3071451,-226.3169909,3.13E-06,13.645
2636.638442,516.8222413,-227.1914016,3.03E-06,13.628
2637.638305,516.3373402,-228.0658138,2.93E-06,13.61
2638.638168,515.8524415,-228.9402274,2.82E-06,13.593
2639.638031,515.3675451,-229.8146422,2.71E-06,13.576
2640.637894,514.8826507,-230.6890581,2.59E-06,13.558
2641.637757,514.3977578,-231.5634749,2.47E-06,13.541
2642.63762,513.9128659,-232.4378922,2.35E-06,13.524
2643.637482,513.4279743,-233.3123097,2.23E-06,13.506
2644.637345,512.9430826,-234.1867271,2.11E-06,13.489
2645.637208,512.4581906,-235.0611444,1.98E-06,13.471
2646.637071,511.9732988,-235.9355617,1.85E-06,13.454
2647.636934,511.4884078,-236.8099796,1.72E-06,13.437
2648.636797,511.0035183,-237.6843982,1.59E-06,13.419
2649.63666,510.5186308,-238.558818,1.45E-06,13.404
2650.636523,510.0337451,-239.4332388,1.30E-06,13.415
2651.636386,509.5488608,-240.3076603,1.14E-06,13.425
2652.636248,509.0639774,-241.1820823,9.77E-07,13.436
2653.636111,508.5790944,-242.0565046,8.01E-07,13.447
2654.635974,508.0942116,-242.9309269,6.15E-07,13.458
2655.635837,507.6093296,-243.8053497,4.18E-07,13.469
2656.6357,507.1244494,-244.6797735,2.09E-07,13.48
2657.635563,506.6395718,-245.5541988,-1.11E-08,13.491
2658.635426,506.1546976,-246.4286259,-2.43E-07,13.502
2659.635289,505.6698269,-247.303055,-4.87E-07,13.513
2660.635152,505.1849585,-248.1774853,-7.43E-07,13.524
2661.635014,504.7000914,-249.0519164,-1.01E-06,13.535
2662.634877,504.2152244,-249.9263475,-1.28E-06,13.545
2663.63474,503.7303568,-250.8007783,-1.56E-06,13.556
2664.634603,503.2454881,-251.6752085,-1.84E-06,13.567
2665.634466,502.7606185,-252.5496382,-2.11E-06,13.578
2666.634329,502.275748,-253.4240673,-2.37E-06,13.589
2667.634192,501.7908766,-254.298496,-2.63E-06,13.6
2668.634055,501.3060039,-255.172924,-2.89E-06,13.611
2669.633918,500.8211289,-256.0473507,-3.16E-06,13.622
2670.63378,500.3362505,-256.9217755,-3.44E-06,13.633
2671.633643,499.8513674,-257.7961977,-3.72E-06,13.644
