s,x,y,kappa,altitude (m),altitude_smooth,gradient_rad,gradient_deg
407.9578511,-291.7950451,80.19086933,-0.003306059,4.312,2.902192286410674,-0.011980289602375398,-0.6864200315605735
408.9577478,-291.3902771,81.1051743,-0.003865246,4.22,2.889914326697966,-0.012568082809630761,-0.7200981015627643
409.9576445,-290.9853342,82.01940552,-0.004523223,4.129,2.8770573939351154,-0.01313797019523043,-0.7527502435553698
410.9575412,-290.5798354,82.93339581,-0.005282442,4.039,2.863639588866668,-0.013689554641436506,-0.7843537043680388
411.9574379,-290.1740486,83.84725608,-0.00614868,3.95,2.8496794026453593,-0.014222460154316196,-0.8148869411352996
412.9573346,-289.7685193,84.76121614,-0.0071264,3.861,2.835195689030514,-0.014736334837827544,-0.8443297916991207
413.9572313,-289.3636471,85.67544699,-0.008213114,3.773,2.8202076441075135,-0.015230848384552463,-0.872663330838504
414.957128,-288.9589182,86.5897518,-0.009399177,3.686,2.8047347834907366,-0.01570569230203428,-0.8998698832376705
415.9570247,-288.5534691,87.50379282,-0.01067049,3.6,2.788796921575565,-0.01616058277090327,-0.9259331872445908
416.9569214,-288.1468063,88.41737093,-0.012012291,3.514,2.7724141430090654,-0.016595259356351297,-0.9508383210439204
417.9568181,-287.7404792,89.33105268,-0.013412934,3.43,2.7556067845037875,-0.017009485226468085,-0.9745717151667466
418.9567148,-287.3367373,90.24566692,-0.014865732,3.346,2.738395405856141,-0.01740304954144659,-0.9971212893819722
419.9566114,-286.9364782,91.16155687,-0.016367139,3.263,2.7208007687058107,-0.017775759923506898,-1.0184760212547364
420.9565081,-286.5339756,92.07668539,-0.017913741,3.181,2.7028438156772907,-0.018127450621002607,-1.0386264139152526
421.9564048,-286.1214763,92.98828575,-0.019500598,3.099,2.684545641309178,-0.018457982866528458,-1.0575645165768657
422.9563015,-285.6899188,93.89187033,-0.021120332,3.016,2.665927470837337,-0.018767234925011936,-1.075283354333702
423.9561982,-285.2264902,94.77801562,-0.022762422,2.933,2.647010641943547,-0.019055114497425425,-1.0917776388410256
424.9560949,-284.7188378,95.63722843,-0.024412673,2.848,2.6278165658607913,-0.019321548851162898,-1.1070432028274784
425.9559916,-284.178072,96.47685217,-0.026052781,2.763,2.6083667270757767,-0.019566487100405747,-1.121077130750417
426.9558883,-283.637459,97.32012852,-0.027660072,2.679,2.5886826398612426,-0.019789906352984884,-1.133878110985169
427.955785,-283.1201923,98.18235988,-0.029207433,2.596,2.5687858356709157,-0.019991803958702516,-1.1454459916865858
428.9556817,-282.5799431,99.02443816,-0.030663747,2.513,2.548697835169969,-0.02017219979301227,-1.1557819116342758
429.9555784,-281.94596,99.78826992,-0.031995098,2.429,2.5284401310532107,-0.020331134492579988,-1.1648881991376858
430.9554751,-281.2170541,100.4733973,-0.033166603,2.341,2.508034163598401,-0.020468674235640225,-1.1727686459303512
431.9553718,-280.4646863,101.1395518,-0.034144458,2.255,2.4875012939148533,-0.0205849040890524,-1.179428125984293
432.9552685,-279.7389681,101.8281615,-0.03489796,2.17,2.466862792801965,-0.02068001043522613,-1.1848773182249581
433.9551652,-279.0164269,102.5178592,-0.03540187,2.086,2.44613964908706,-0.020754189309421828,-1.1891274546454034
434.9550619,-278.2607412,103.1755734,-0.035639298,2.002,2.4253527418645406,-0.020807516647670665,-1.1921828860597283
435.9549586,-277.4509746,103.7663794,-0.035604329,1.919,2.404522908423871,-0.020840105825674696,-1.1940501084171598
436.9548552,-276.5809541,104.2547971,-0.035303068,1.836,2.383670803393958,-0.020852188552117203,-1.1947423976473266
437.9547519,-275.6610544,104.6465435,-0.034752686,1.755,2.362816796494561,-0.02084403180713074,-1.1942750505850377
438.9546486,-274.7215165,104.9985765,-0.033979258,1.675,2.3419810082757953,-0.0208158079778445,-1.1926579442852383
439.9545453,-273.7828358,105.3477258,-0.033015289,1.596,2.321183467700311,-0.020767685668079683,-1.1899007390352934
440.954442,-272.8387571,105.6740192,-0.031897039,1.518,2.3004439557729537,-0.020699920686144808,-1.1860180915716447
441.9543387,-271.8798323,105.9512929,-0.030661527,1.441,2.279781989434884,-0.02061278733390707,-1.1810257182335955
442.9542354,-270.9067395,106.1823336,-0.029343789,1.366,2.259216800580816,-0.020506577939310038,-1.174940368178546
443.9541321,-269.9271077,106.3897995,-0.027975614,1.291,2.238767320894851,-0.020381595490040448,-1.1677794013221905
444.9540288,-268.9467568,106.5902292,-0.02658522,1.217,2.218452175612096,-0.02023815662008117,-1.1595609594553982
445.9539255,-267.9648674,106.7779475,-0.025196191,1.144,2.1982896623868964,-0.020076593756569075,-1.1503040892501069
446.9538222,-266.9792341,106.9426803,-0.023824421,1.077,2.1782977407673623,-0.019897249240104307,-1.140028405377861
447.9537189,-265.989089,107.0808971,-0.022477446,1.041,2.158494022834871,-0.019700479502100812,-1.1287543298543659
448.9536156,-264.9957361,107.1987851,-0.02115966,1.005,2.13889575432989,-0.019486651836486183,-1.1165029070715131
449.9535123,-264.000561,107.3024167,-0.019879701,0.969,2.119519811758753,-0.019256139823507552,-1.1032955416007726
450.953409,-263.0040546,107.3880474,-0.018652381,0.934,2.100382692683119,-0.019009328911007095,-1.0891543179767238
451.9533057,-262.0061434,107.4457372,-0.017493505,0.899,2.0815005016697525,-0.018746615223490658,-1.0741019324617131
452.9532023,-261.0068743,107.4702966,-0.016415633,0.866,2.062888944846228,-0.01846839977723264,-1.05816136159578
453.953099,-260.0067944,107.4752833,-0.015429846,0.833,2.0445633199046633,-0.018175088637767556,-1.0413558712202577
454.9529957,-259.0065702,107.4787369,-0.014549152,0.801,2.0265385198639487,-0.017867098347713165,-1.023709327469131
455.9528924,-258.0066247,107.4905687,-0.013785131,0.768,2.0088290119449606,-0.017544850582138095,-1.0052458905441584
456.9527891,-257.0068682,107.5035757,-0.013142182,0.735,1.9914488429362867,-0.017208768563970713,-0.9859898093329283
457.9526858,-256.0071466,107.5084769,-0.012625573,0.702,1.9744116326076073,-0.01685928048795349,-0.9659656175869942
458.9525825,-255.0073501,107.5023531,-0.012250253,0.67,1.9577305703856536,-0.016496816265492376,-0.9451979474154812
459.9524792,-254.0074422,107.4928717,-0.012037391,0.638,1.941418415285434,-0.01612181065125051,-0.9237117084257113
460.9523759,-253.0073968,107.4884866,-0.012006464,0.605,1.925487486337639,-0.015734698469750518,-0.9015318142276595
461.9522726,-252.0073242,107.4887106,-0.012168436,0.573,1.90994967207357,-0.015335915094790223,-0.8786832099024516
462.9521693,-251.0075169,107.4810946,-0.012524175,0.541,1.894816419998068,-0.014925895809614623,-0.8551908353429188
463.952066,-250.0082652,107.4529991,-0.013066841,0.509,1.880098747358282,-0.014505062931524,-0.8310788875479825
464.9519627,-249.0095603,107.4044563,-0.013784294,0.478,1.865807256373595,-0.014073844275447379,-0.8063718785074888
465.9518594,-248.0111202,107.3470704,-0.014659479,0.447,1.851952108075111,-0.0136326799475836,-0.7810950244491687
466.9517561,-247.0126818,107.2917692,-0.015675476,0.417,1.8385430239503195,-0.013182002584017019,-0.7552731135947205
467.9516528,-246.0142813,107.2380728,-0.016826828,0.386,1.8255892993116116,-0.012722283251160722,-0.7289331360614848
468.9515495,-245.0161322,107.1787512,-0.018120166,0.355,1.813099713135235,-0.012253967375371821,-0.702100612899808
469.9514461,-244.0185221,107.1070107,-0.019567119,0.325,1.8010826708075156,-0.011777416439532472,-0.6747962555532036
470.9513428,-243.0222132,107.0195048,-0.021183423,0.296,1.7895462256226562,-0.011293010331000579,-0.64704182996397
471.9512395,-242.0281588,106.9142777,-0.022989689,0.267,1.7784980231842393,-0.010801154704383186,-0.6188605784290309
472.9511362,-241.0364688,106.7933894,-0.025008469,0.239,1.7679453077026328,-0.010302248293854696,-0.5902753467337272
473.9510329,-240.0440682,106.6740352,-0.02725779,0.21,1.7578949261235697,-0.009796680846940794,-0.5613084657663563
474.9509296,-239.0471364,106.5769532,-0.029744336,0.181,1.7483533432196967,-0.009284837211459796,-0.5319819856826626
475.9508263,-238.04608,106.5019892,-0.032458852,0.151,1.739326636365326,-0.008767094337182538,-0.5023175041136033
476.950723,-237.0531714,106.3903468,-0.035372652,0.122,1.7308205166223465,-0.00824381697092798,-0.4723359195124957
477.9506197,-236.0816441,106.177995,-0.038432856,0.127,1.7228403321217707,-0.007715363862053223,-0.4420577867034048
478.9505164,-235.1278603,105.8768963,-0.041556951,0.199,1.7153910767359346,-0.0071820835166512605,-0.41150307361459354
479.9504131,-234.1750524,105.5581963,-0.044629925,0.271,1.7084774019483027,-0.006644316361182033,-0.3806912852454512
480.9503098,-233.2165046,105.2608257,-0.047507479,0.343,1.702103621195255,-0.006102394684197313,-0.34964146032757487
481.9502065,-232.2708185,104.9414772,-0.050026572,0.415,1.6962737218490942,-0.005556642312483786,-0.3183721527691349
482.9501032,-231.3580453,104.5493134,-0.052021674,0.487,1.6909913702040524,-0.005007371653963521,-0.2869012622255523
483.9499999,-230.4686838,104.093705,-0.053344008,0.559,1.686259929369498,-0.004454882312802752,-0.2552459547510767
484.9498966,-229.5743298,103.6236969,-0.053881365,0.633,1.6820824670217607,-0.0038994638320610495,-0.22342281994100896
485.9497932,-228.7158969,103.1045601,-0.05357624,0.705,1.678461768198703,-0.003341394896054433,-0.19144782523047343
486.9496899,-228.0257567,102.3935123,-0.05243733,0.773,1.6754003430274986,-0.002780946859442619,-0.15933651809622304
487.9495866,-227.5295913,101.5150508,-0.050539679,0.834,1.672900434686934,-0.0022183795513693655,-0.12710378565158964
488.9494833,-227.1695056,100.5815208,-0.048012333,0.888,1.6709640349646415,-0.0016539406029788932,-0.09476381611601309
489.94938,-226.8783786,99.62488177,-0.045017709,0.937,1.6695928921691552,-0.0010878712866182717,-0.06233043337669368
490.9492767,-226.6153879,98.65888371,-0.041728435,0.986,1.6687885162873968,-0.0005204014133259344,-0.02981680463621916
491.9491734,-226.4006711,97.68252961,-0.038306478,1.031,1.668552196763489,4.825186937715802e-05,0.0027646284689276947
492.9490701,-226.2538004,96.69413494,-0.03488753,1.073,1.6688850100573898,0.0006178802165262999,0.035401928651586444
493.9489668,-226.1375793,95.70042792,-0.031572399,1.112,1.669787829699734,0.001188281213562157,0.06808349841179523
494.9488635,-225.9935856,94.71125608,-0.028425919,1.154,1.671261328104079,0.0017592254855674633,0.10079619553486857
495.9487602,-225.8032896,93.72975807,-0.025481681,1.198,1.6733059208442342,0.002330534854794053,0.13352981118783339
496.9486569,-225.5943457,92.7513069,-0.022749356,1.243,1.6759219247630126,0.0029020787754071666,0.16627686564532498
497.9485536,-225.3943965,91.77127739,-0.020222008,1.288,1.6791094951182688,0.00347369302816407,0.19902794983781982
498.9484503,-225.2078424,90.78895034,-0.017882609,1.332,1.6828686210952541,0.004045220542011246,0.23177406425686772
499.948347,-225.0267934,89.80567212,-0.015709245,1.375,1.6871991445856023,0.004616512443884931,0.26450667910423187
500.9482437,-224.8439275,88.82269265,-0.013678643,1.419,1.6921007577973213,0.005187426201199866,0.29721762786433376
501.9481404,-224.6578708,87.84025371,-0.011768958,1.463,1.6975730183174558,0.005757831742528533,0.3298994579933414
502.948037,-224.4703256,86.85807578,-0.009963159,1.507,1.7036153583852556,0.006327604644734058,0.3625450405706382
503.9479337,-224.2829246,85.87588844,-0.008251879,1.551,1.7102270885751651,0.006896632013936971,0.3951479072533976
504.9478304,-224.0964431,84.89354283,-0.006633769,1.595,1.7174074162359823,0.007464805731076346,0.4277018632757436
505.9477271,-223.9112009,83.91095461,-0.005114377,1.639,1.7251554350951834,0.008032012735313223,0.4602004307287757
506.9476238,-223.7272275,82.92809933,-0.003708938,1.682,1.7334701277133888,0.008598136492436544,0.49263693269403125
507.9475205,-223.5418814,81.94550537,-0.002446812,1.726,1.7423503554355557,0.009163065640555754,0.525004988605183
508.9474172,-223.351068,80.96400194,-0.001362297,1.77,1.751794878767533,0.009726715604540541,0.5572997526642121
509.9473139,-223.1511644,79.98432503,-0.000480892,1.815,1.7618023905549025,0.010289012454181427,0.5895169889821371
510.9472106,-222.9428315,79.00636267,0.000188263,1.86,1.7723715040774737,0.010849855909167637,0.6216509519203823
511.9471073,-222.7289589,78.02956184,0.000652942,1.881,1.7835007122372992,0.011409123552704507,0.6536946275132719
512.947004,-222.5123165,77.05338907,0.000932518,1.88,1.7951883840765221,0.01196672533089374,0.6856428560525049
513.9469007,-222.2944531,76.07751671,0.001054305,1.88,1.8074328329644997,0.012522607992453904,0.7174925864644013
514.9467974,-222.0762827,75.10172411,0.00105342,1.879,1.8202323219986152,0.01307669850188974,0.7492396341233284
515.9466941,-221.858642,74.12580875,0.000968803,1.877,1.8335850190143477,0.013628899945646126,0.7808784462916001
516.9465908,-221.6416397,73.1497434,0.000830339,1.875,1.8474889937942975,0.014179116018426486,0.8124035050821776
517.9464875,-221.4249595,72.17360313,0.000650578,1.872,1.8619422220512991,0.014727257214349615,0.8438096821858265
518.9463841,-221.2082901,71.1974617,0.00043611,1.87,1.8769425935474733,0.01527323827059891,0.8750920924030059
519.9462808,-220.9914448,70.22136156,0.00019899,1.866,1.89248791680089,0.01581697215251932,0.90624574901531
520.9461775,-220.7743209,69.24532417,-4.28e-05,1.862,1.9085759080818399,0.01635836118926604,0.9372650558955501
521.9460742,-220.5568446,68.26936451,-0.000270425,1.858,1.9252041778407167,0.01689730061602533,0.9681440104620573
522.9459709,-220.3393564,67.29340688,-0.000468226,1.853,1.9423702346976415,0.017433679691049836,0.9988762676800925
523.9458676,-220.1225156,66.3173057,-0.000620313,1.848,1.9600714679383773,0.01796738802716828,1.029455502830629
524.9457643,-219.9069581,65.34092062,-0.000707003,1.843,1.9783051656952153,0.018498311209242762,1.0598751604091525
525.945661,-219.6927404,64.3642399,-0.000707553,1.836,1.9970684886749317,0.01902632777844144,1.0901282813372142
526.9455577,-219.4794106,63.38736473,-0.000607375,1.83,2.016358482305041,0.019551307672491573,1.120207413595512
527.9454544,-219.2665035,62.41039903,-0.000400405,1.823,2.0361720473391642,0.020073112835689855,1.1501046471749086
528.9453511,-219.0536491,61.43342296,-8.43e-05,1.815,2.0565059532210914,0.02059160453568917,1.1798120332974324
529.9452478,-218.8405702,60.45649327,0.000343187,1.807,2.077356823325899,0.021106633044509722,1.2093209931817666
530.9451445,-218.6270381,59.47965641,0.000882331,1.799,2.098721127678015,0.02161803720517384,1.2386222932132507
531.9450412,-218.4140227,58.50270559,0.001527804,1.79,2.1205951673221177,0.02212565038515266,1.2677063860512519
532.9449379,-218.2038062,57.52515698,0.002269497,1.78,2.142975078949391,0.022629297728605377,1.2965632531940683
533.9448346,-217.9985915,56.54654358,0.003096319,1.77,2.165856813768673,0.023128797351191253,1.3251824734366164
534.9447313,-217.7958813,55.56739682,0.003998268,1.759,2.1892361445207773,0.023623962550785305,1.3535533495351086
535.9446279,-217.5875765,54.58943793,0.004965756,1.749,2.213108646407984,0.024114590367692208,1.3816642527555916
536.9445246,-217.3655635,53.61439217,0.005988577,1.738,2.237469690618376,0.024600474940170255,1.409503388089102
537.9444213,-217.1338277,52.64145152,0.007056476,1.727,2.2623144404067372,0.025081402518976018,1.4370585086061174
538.944318,-216.9120319,51.66652537,0.008160413,1.716,2.287637834150714,0.025557144025841427,1.4643164890886995
539.9442147,-216.7200121,50.68550509,0.009292083,1.702,2.3134345788433714,0.026027463772785548,1.4912638256102586
540.9441114,-216.5611463,49.69807297,0.010442227,1.688,2.3396991408973005,0.02649213431547065,1.5178874865701684
541.9440081,-216.4241204,48.70729547,0.011599329,1.671,2.3664257717719366,0.026950903267107154,1.5441730112705816
542.9439048,-216.2986365,47.71582363,0.012750825,1.655,2.393608432366266,0.027403490815758713,1.5701043676684876
543.9438015,-216.1838479,46.72301282,0.013884891,1.627,2.421240813671713,0.027849626880440556,1.5956660812633328
544.9436982,-216.0825039,45.72696416,0.014991243,1.598,2.4493163355207734,0.0282890325528721,1.6208421717877683
545.9435949,-215.9858617,44.72872674,0.016060337,1.569,2.4778281301006206,0.02872141783080512,1.6456160233369215
546.9434916,-215.8485903,43.73873732,0.017082259,1.542,2.5067690361639157,0.02914648441295804,1.6699705445063344
547.9433883,-215.6219803,42.76842446,0.018045739,1.518,2.5361315881349786,0.029563925854794167,1.6938881773174004
548.943285,-215.3132675,41.81666392,0.018937329,1.497,2.5659080106318695,0.029973430536792543,1.7173510672867542
549.9431817,-214.9713548,40.87301149,0.019741038,1.477,2.5960902135136945,0.030374678202175178,1.7403408650526568
550.9430784,-214.6173827,39.9358291,0.020439568,1.459,2.6266697794733687,0.030767343098907027,1.762838906398332
551.942975,-214.2216219,39.01944686,0.021016897,1.442,2.6576379622969624,0.0311510909261539,1.7848260372968932
552.9428717,-213.7568576,38.13632702,0.021460979,1.428,2.6889856806180883,0.031525581734421125,1.8062827800770482
553.9427684,-213.2398444,37.27898075,0.02176484,1.418,2.7207035067874967,0.03189047305263008,1.8271895125913866
554.9426651,-212.7022677,36.43318455,0.021926507,1.408,2.752781666505586,0.03224541240258436,1.8475260393268838
555.9425618,-212.1555199,35.59522544,0.021948274,1.398,2.785210028483071,0.032590043966625265,1.86727197343342
556.9424585,-211.5867407,34.77395009,0.021834962,1.39,2.8179781049210155,0.03292408924610679,1.8864113581139794
557.9423552,-210.9847218,33.97678801,0.02159257,1.384,2.851075205767116,0.0332472584457822,1.904927589324001
558.9422519,-210.3582963,33.19712702,0.021229532,1.379,2.88449026180878,0.033559115340419346,1.9227956731987654
559.9421486,-209.7243147,32.42273921,0.0207596,1.375,2.9182117083885877,0.03385922874586636,1.9399909047061779
560.9420453,-209.09216,31.64725403,0.020202905,1.37,2.9522276117314346,0.034147227495085884,1.9564920175415033
561.941942,-208.4514982,30.87976232,0.019584104,1.366,2.986525662737525,0.034422742066201745,1.972277839660799
562.9418387,-207.7890954,30.13160464,0.018929726,1.364,3.0210931864585575,0.03468540516777453,1.9873273268147358
563.9417354,-207.1027511,29.40460872,0.018265294,1.362,3.055917137070477,0.03493484495173937,2.001619173678576
564.9416321,-206.4040946,28.68867752,0.01761229,1.362,3.090984093768692,0.03517069209192934,2.015132219421692
565.9415288,-205.705172,27.97332934,0.016986513,1.362,3.1262802699214745,0.03539258420826435,2.0278457011949134
566.9414255,-205.0116526,27.25322851,0.01639955,1.436,3.1617915178328677,0.03560016316416125,2.0397390992835382
567.9413221,-204.3245342,26.52680887,0.015863442,1.517,3.1975033289331103,0.035793063590756444,2.0507914795937157
568.9412188,-203.6438588,25.79351122,0.015394124,1.599,3.233400829799493,0.035970926590682635,2.0609822788210224
569.9411155,-202.9595679,25.0637316,0.015009129,1.682,3.2694687920844085,0.03613340458607702,2.0702915822208667
570.9410122,-202.2549732,24.35505661,0.014722541,1.77,3.3056916380612855,0.036280149181646945,2.0786994282133775
571.9409089,-201.5175349,23.68078098,0.014542393,1.865,3.3420534442611407,0.03641081897791699,2.0861862560494853
572.9408056,-200.7556656,23.03249394,0.014471849,1.966,3.378537948331205,0.03652509590200161,2.092733841495271
573.9407023,-199.9841641,22.39516627,0.014509159,2.069,3.415128588964625,0.03662274166220958,2.098328531442534
574.940599,-199.2133642,21.75801954,0.014645759,2.174,3.4518086258197744,0.03670342145202226,2.102951142890803
575.9404957,-198.445065,21.11840119,0.014867371,2.279,3.488560826433121,0.036766740991325424,2.1065790852535873
576.9403924,-197.680035,20.47466805,0.015159479,2.384,3.525367660316447,0.036812404341244664,2.109195402482389
577.9402891,-196.915438,19.83004833,0.015511968,2.491,3.56221130190263,0.0368401277318174,2.110783835755999
578.9401858,-196.143159,19.19490526,0.015917882,2.599,3.5990736520951954,0.036849641402524315,2.111328928935183
579.9400825,-195.355088,18.57964615,0.016368165,2.712,3.6359363449084747,0.03684068527384909,2.110815780561316
580.9399792,-194.5512492,17.98466046,0.016849985,2.829,3.6727807603574423,0.03681300972690782,2.1092300885258655
581.9398759,-193.7389809,17.40133017,0.017349622,2.949,3.7095880326663586,0.03676638128388162,2.106558475535198
582.9397726,-192.9254509,16.82102482,0.017856243,3.069,3.7463390745402756,0.03670058190891087,2.1027884490547755
583.9396693,-192.113993,16.23785921,0.018361516,3.21,3.783014583979259,0.03661540888986734,2.0979083945351937
584.9395659,-191.3059297,15.64738826,0.018856634,3.352,3.819595064654514,0.036510669546690896,2.091907272222211
585.9394626,-190.4994876,15.05108876,0.019330651,3.49,3.8560608367929596,0.036386192204391946,2.084775245863476
586.9393593,-189.6754486,14.48392634,0.019771232,3.628,3.8923920611607197,0.036241822678672056,2.0765034813494205
587.939256,-188.8091978,13.99132086,0.020165931,3.768,3.9285687430160965,0.03607741948997471,2.06708387249857
588.9391527,-187.8994178,13.57691816,0.020502654,3.912,3.9645707647205137,0.03589286297372944,2.0565095630360783
589.9390494,-186.9722119,13.19519502,0.02076976,4.056,4.000377893332525,0.03568804765154674,2.0447745094953973
590.9389461,-186.0511009,12.80464478,0.020957565,4.197,4.035969801592693,0.035462894366385826,2.0318741765121717
591.9388428,-185.137577,12.40000275,0.021060038,4.334,4.071326099812493,0.03521734310269039,2.017805125448319
592.9387395,-184.2258578,11.98797274,0.021075243,4.468,4.106426342476323,0.03495133909023926,2.0025642182013237
593.9386362,-183.3091291,11.58232366,0.021003232,4.602,4.141250032299921,0.034664855704303374,1.98614992928658
594.9385329,-182.3771248,11.22052754,0.0208438,4.735,4.1757766726774275,0.03435788838854129,1.9685619976449533
595.9384296,-181.4198817,10.94133772,0.020595563,4.871,4.20998575956119,0.03403044156482248,1.949800676630901
596.9383263,-180.4417991,10.73190889,0.02025686,5.009,4.243856807689329,0.03368254669991771,1.9298677691575836
597.938223,-179.4578401,10.54144358,0.019827294,5.147,4.2773693786264335,0.03331425682810134,1.9087663138650914
598.9381197,-178.4790947,10.33292842,0.019309298,5.282,4.310503096010237,0.032925644130169004,1.8865004464083766
599.9380164,-177.5027255,10.11894954,0.018709271,5.416,4.343237668730591,0.03251680444050669,1.8630756576932874
600.937913,-176.5229765,9.922491102,0.018037904,5.55,4.3755529119305585,0.03208785090621137,1.8384984305709455
601.9378097,-175.5366321,9.758006158,0.017308806,5.684,4.407428770528442,0.03163892082729869,1.8127766317527738
602.9377064,-174.5452617,9.623881045,0.016535943,5.79,4.438845337415869,0.03117017278080839,1.7859193470338777
603.9376031,-173.5508995,9.516572017,0.01573121,5.844,4.469782871632839,0.030681783916588996,1.7579367263529184
604.9374998,-172.5547254,9.430511926,0.014903664,5.898,4.500221826968076,0.030173951250184704,1.7288400578690775
605.9373965,-171.5573125,9.358697044,0.014060027,5.953,4.530142859906076,0.029646893754582862,1.698641887810357
606.9372932,-170.5591542,9.295909384,0.013206083,6.008,4.5595268656039885,0.029100897789752774,1.6673586233944198
607.9371899,-169.5604018,9.246175082,0.012349286,6.063,4.588355076744268,0.028536231838459707,1.6350056475505872
608.9370866,-168.5610988,9.216436313,0.011500361,6.119,4.616608928825796,0.027953123313765555,1.6015959900875123
609.9369833,-167.5613385,9.208691997,0.01067133,6.176,4.644270112591461,0.02735185686299795,1.5671459600957183
610.93688,-166.561333,9.213225066,0.009871208,6.233,4.67132063605379,0.026732752710020725,1.5316739050511015
611.9367767,-165.5613099,9.218720365,0.009103563,6.291,4.697742833548007,0.026096148970075655,1.495199197530005
612.9366734,-164.5613883,9.219363364,0.008367433,6.348,4.723519392341682,0.02544240779376643,1.4577425872335688
613.9365701,-163.5615245,9.217623976,0.007659453,6.405,4.748633373963615,0.024771904741797204,1.4193255922050911
614.9364668,-162.5616619,9.216619768,0.006976329,6.462,4.7730682195318295,0.02408502684335185,1.3799703875833567
615.9363635,-161.5617728,9.217800133,0.006317979,6.519,4.7968077671814875,0.02338218231703877,1.3397003625717459
616.9362602,-160.5618688,9.220316876,0.005689553,6.576,4.819836276829023,0.022663805350746035,1.2985403943037601
617.9361568,-159.5619645,9.223164805,0.005100043,6.634,4.842138454880329,0.0219303411033039,1.2565159885015866
618.9360535,-158.5620673,9.225720522,0.004557749,6.691,4.8636994581103625,0.021182252297812027,1.2136536572459193
619.9359502,-157.5621761,9.227843332,0.004065841,6.748,4.884504919851003,0.020420020702676484,1.1699810038331282
620.9358469,-156.5622892,9.229442771,0.003621861,6.806,4.904540957555895,0.019644137492568055,1.125526170498853
621.9357436,-155.5624016,9.231002828,0.003220168,6.863,4.923794190294209,0.018855112173234698,1.0803183497720896
622.9356403,-154.5625049,9.233665886,0.002854979,6.92,4.942251755463424,0.018053469471656564,1.0343876062941972
623.935537,-153.562593,9.238638689,0.00252178,6.978,4.959901322248179,0.017239744944658193,0.9877646252109115
624.9354337,-152.5627074,9.247726313,0.002218666,7.035,4.9767310995440095,0.016414488274240552,0.9404809009809618
625.9353304,-151.5629352,9.263305507,0.001947284,7.093,4.99272985600633,0.015578258733438839,0.8925684775888608
626.9352271,-150.5633573,9.287492744,0.001711172,7.152,5.007886918903769,0.014731599313680482,0.8440584661517118
627.9351238,-149.5639482,9.318703568,0.001511673,7.211,5.022192142418088,0.01387503650355733,0.7949810322437895
628.9350205,-148.5646075,9.352755829,0.001345985,7.27,5.035635906065101,0.013009183972298777,0.7453713365219552
629.9349172,-147.5652415,9.385748207,0.001208761,7.329,5.0482092903860565,0.012134694479825387,0.6952667793746926
630.9348139,-146.5658336,9.416989736,0.001094999,7.389,5.059903979173042,0.0112521837320242,0.6447026381507504
631.9347106,-145.5664101,9.447577855,0.001000463,7.448,5.070712282870548,0.010362267900222684,0.5937142168666495
632.9346073,-144.5669955,9.478523166,0.000921102,7.507,5.0806271158608745,0.009465565025656488,0.5423369266767576
633.9345039,-143.5675923,9.50994188,0.000852563,7.505,5.089642021741721,0.00856271013380382,0.4906071518608593
634.9344006,-142.5681922,9.541501979,0.000790657,7.457,5.097751184730614,0.007654344064284227,0.4385616098244995
635.9342973,-141.5687881,9.572908113,0.000731671,7.409,5.104949427432418,0.006741112321869514,0.3862372852667581
636.934194,-140.5693801,9.604162169,0.000672579,7.36,5.111232220865589,0.005823665132910174,0.33367143341324657
637.9340907,-139.5699718,9.635399821,0.000611374,7.312,5.116595686190568,0.004902653269332132,0.28090134074874606
638.9339874,-138.5705665,9.666736244,0.000547581,7.264,5.121036593068873,0.003978730713206443,0.22796447768580516
639.9338841,-137.5711633,9.69814771,0.000482176,7.215,5.124552367596806,0.0030525590919374614,0.17489875268230357
640.9337808,-136.5717599,9.729554434,0.000416844,7.166,5.127141099554887,0.002124800618528602,0.12174210774847573
641.9336775,-135.5723543,9.760890849,0.000352997,7.118,5.128801536244741,0.0011961147360737352,0.06853232619042939
642.9335742,-134.5729471,9.792175112,0.000291519,7.069,5.129533083050459,0.0002671639089237737,0.015307364419549744
643.9334709,-133.5735398,9.823455612,0.000233111,7.019,5.129335808879237,-0.0006613882844011342,-0.03789475731558317
644.9333676,-132.5741337,9.854772147,0.00017874,6.97,5.12821044293162,-0.0015888792479648549,-0.09103607506430637
645.9332643,-131.5747285,9.886119816,0.000129703,6.921,5.12615837597191,-0.0025146504852260037,-0.14407885975397458
646.933161,-130.5753237,9.9174793,8.74e-05,6.871,5.123181650888154,-0.003438051853135552,-0.19698586093179868
647.9330577,-129.5759187,9.948834175,5.32e-05,6.822,5.119282955477514,-0.004358462518310725,-0.2497215074651648
648.9329544,-128.5765135,9.980181385,2.78e-05,6.772,5.114465571119034,-0.005275221570519306,-0.30224793198713
649.9328511,-127.5771081,10.01152172,1.09e-05,6.722,5.108733504340493,-0.006187642483107844,-0.3545257994179282
650.9327477,-126.5777025,10.04285571,1.2e-06,6.672,5.1020914072152435,-0.007095082594593762,-0.4065182879669523
651.9326444,-125.5782967,10.07418283,-3.12e-06,6.622,5.094544567612789,-0.007996904755845856,-0.45818889167806354
652.9325411,-124.5788906,10.10550227,-4.25e-06,6.572,5.086098908953278,-0.00889247969324507,-0.5095015558287315
653.9324378,-123.5794844,10.13681643,-3.82e-06,6.521,5.076760976657229,-0.009781181998518412,-0.5604204471644408
