s,x,y,kappa,altitude (m)
306.968285,-306.6835004,-12.19903309,-0.044687063,-0.52
307.9681817,-307.6393696,-11.92837869,-0.048656224,-0.462
308.9680784,-308.605339,-11.64725661,-0.052671148,-0.404
309.9679751,-309.6035764,-11.43677683,-0.05655971,-0.351
310.9678718,-310.5490005,-11.14100079,-0.060108006,-0.291
311.9677685,-311.3408662,-10.56021346,-0.063081654,-0.209
312.9676652,-312.0538716,-9.830914982,-0.065256326,-0.115
313.9675619,-312.7778391,-9.130899764,-0.066451838,-0.024
314.9674586,-313.471636,-8.421755307,-0.066562664,0.068
315.9673553,-314.0829631,-7.639854914,-0.0655778,0.163
316.967252,-314.6244669,-6.791566084,-0.063583303,0.263
317.9671487,-315.1047556,-5.900821059,-0.060745949,0.365
318.9670454,-315.3837305,-4.955387498,-0.057282723,0.466
319.9669421,-315.416777,-3.955958394,-0.053426304,0.564
320.9668388,-315.3855949,-2.942562177,-0.049394758,0.662
321.9667354,-315.4039063,-1.940486088,-0.045370159,0.759
322.9666321,-315.4397491,-0.944792481,-0.041487509,0.857
323.9665288,-315.4493213,0.051966202,-0.037834042,0.954
324.9664255,-315.4197984,1.051623985,-0.034456429,1.05
325.9663222,-315.3624277,2.051652793,-0.031371305,1.145
326.9662189,-315.2867251,3.049697554,-0.028573826,1.24
327.9661156,-315.1904296,4.044836049,-0.026043725,1.333
328.9660123,-315.0676853,5.036598472,-0.023751002,1.425
329.965909,-314.9191411,6.0252191,-0.021662403,1.516
330.9658057,-314.7574021,7.012225722,-0.019745642,1.607
331.9657024,-314.5960865,7.999253826,-0.017970953,1.697
332.9655991,-314.4410985,8.987049576,-0.016313175,1.788
333.9654958,-314.2896865,9.97536124,-0.014753931,1.879
334.9653925,-314.1385404,10.96385591,-0.013281678,1.97
335.9652892,-313.9822402,11.95160214,-0.011891492,2.061
336.9651859,-313.8133515,12.93709715,-0.010584296,2.151
337.9650825,-313.6252897,13.9189972,-0.009366111,2.24
338.9649792,-313.4217535,14.89796925,-0.008249477,2.329
339.9648759,-313.2128322,15.87593002,-0.007258362,2.417
340.9647726,-313.0074113,16.85456535,-0.006419875,2.505
341.9646693,-312.8053964,17.83383716,-0.005746357,2.593
342.964566,-312.6029021,18.81297958,-0.005231333,2.682
343.9644627,-312.396694,19.79135712,-0.004856214,2.77
344.9643594,-312.1874023,20.76910761,-0.004595512,2.858
345.9642561,-311.9770509,21.74664775,-0.004421104,2.946
346.9641528,-311.7672811,22.72431266,-0.00430583,3.034
347.9640495,-311.5578451,23.70203485,-0.004227501,3.122
348.9639462,-311.3479169,24.67962346,-0.004174368,3.21
349.9638429,-311.1370885,25.6569905,-0.004148716,3.298
350.9637396,-310.9267702,26.6344948,-0.004155979,3.386
351.9636363,-310.7188653,27.61261637,-0.004191919,3.474
352.963533,-310.5131528,28.59131455,-0.004245327,3.562
353.9634296,-310.3014635,29.56860052,-0.004305449,3.65
354.9633263,-310.0737887,30.54203458,-0.004364231,3.737
355.963223,-309.8256274,31.51051649,-0.004415731,3.823
356.9631197,-309.5656105,32.47614,-0.004455624,3.908
357.9630164,-309.304205,33.44144494,-0.004481701,3.994
358.9629131,-309.046811,34.40771506,-0.004494314,4.079
359.9628098,-308.7908244,35.37424979,-0.004495539,4.164
360.9627065,-308.5330038,36.34019364,-0.004487902,4.25
361.9626032,-308.2733163,37.3056265,-0.004473574,4.335
362.9624999,-308.0162195,38.27193772,-0.004454517,4.42
363.9623966,-307.7661946,39.24051692,-0.004432636,4.506
364.9622933,-307.5170614,40.20942307,-0.004409564,4.592
365.96219,-307.2495805,41.1726351,-0.004386165,4.677
366.9620867,-306.9456421,42.12448401,-0.004362531,4.759
367.9619834,-306.6100619,43.06645071,-0.004338158,4.84
368.9618801,-306.2626942,44.00470641,-0.004311986,4.92
369.9617768,-305.9207134,44.94459212,-0.004282234,5
370.9616734,-305.5851551,45.88644541,-0.004246865,5.08
371.9615701,-305.2515481,46.82889677,-0.004204337,5.161
372.9614668,-304.9162069,47.77081725,-0.004154098,5.231
373.9613635,-304.5791956,48.71222587,-0.004096513,5.233
374.9612602,-304.2416886,49.65348177,-0.004032889,5.234
375.9611569,-303.9046368,50.59487604,-0.003965371,5.233
376.9610536,-303.5680456,51.53641228,-0.003896408,5.232
377.9609503,-303.2316705,52.47801822,-0.003827647,5.229
378.960847,-302.8952755,53.41962198,-0.00375926,5.224
379.9607437,-302.5586563,54.3611533,-0.003689973,5.218
380.9606404,-302.2216161,55.30254229,-0.003617699,5.211
381.9605371,-301.8842011,56.24380246,-0.00354013,5.203
382.9604338,-301.5472715,57.1852268,-0.003455223,5.193
383.9603305,-301.2118572,58.12716651,-0.003361701,5.182
384.9602272,-300.8778949,59.06960098,-0.003259762,5.17
385.9601239,-300.5420514,60.01139787,-0.003151753,5.156
386.9600205,-300.2003843,60.9512165,-0.00304231,5.141
387.9599172,-299.8487013,61.88743629,-0.002937259,5.123
388.9598139,-299.4822627,62.81782314,-0.002841419,5.103
389.9597106,-299.0964537,63.74014894,-0.002756655,5.081
390.9596073,-298.6930813,64.65503028,-0.002681159,5.056
391.959504,-298.2816396,65.56648858,-0.00261027,5.028
392.9594007,-297.8716599,66.47856968,-0.002537682,5
393.9592974,-297.4660725,67.39251743,-0.002456656,4.965
394.9591941,-297.0625171,68.30733031,-0.002361866,4.929
395.9590908,-296.6586069,69.22199527,-0.00225295,4.893
396.9589875,-296.2536206,70.13620448,-0.002137237,4.856
397.9588842,-295.8480427,71.05016048,-0.002028085,4.818
398.9587809,-295.4423642,71.96406909,-0.001937517,4.779
399.9586776,-295.0368392,72.87804008,-0.001871692,4.74
400.9585743,-294.6315664,73.79212052,-0.001834788,4.7
401.958471,-294.2266177,74.70634538,-0.00183591,4.659
402.9583677,-293.8218149,75.62063635,-0.001889224,4.617
403.9582643,-293.4168322,76.53484846,-0.00200811,4.574
404.958161,-293.011393,77.44885831,-0.002202229,4.531
405.9580577,-292.605678,78.3627454,-0.002478915,4.487
406.9579544,-292.2001104,79.27669673,-0.002844919,4.405
407.9578511,-291.7950451,80.19086933,-0.003306059,4.312
408.9577478,-291.3902771,81.1051743,-0.003865246,4.22
409.9576445,-290.9853342,82.01940552,-0.004523223,4.129
410.9575412,-290.5798354,82.93339581,-0.005282442,4.039
411.9574379,-290.1740486,83.84725608,-0.00614868,3.95
412.9573346,-289.7685193,84.76121614,-0.0071264,3.861
413.9572313,-289.3636471,85.67544699,-0.008213114,3.773
414.957128,-288.9589182,86.5897518,-0.009399177,3.686
415.9570247,-288.5534691,87.50379282,-0.01067049,3.6
416.9569214,-288.1468063,88.41737093,-0.012012291,3.514
417.9568181,-287.7404792,89.33105268,-0.013412934,3.43
418.9567148,-287.3367373,90.24566692,-0.014865732,3.346
419.9566114,-286.9364782,91.16155687,-0.016367139,3.263
420.9565081,-286.5339756,92.07668539,-0.017913741,3.181
421.9564048,-286.1214763,92.98828575,-0.019500598,3.099
422.9563015,-285.6899188,93.89187033,-0.021120332,3.016
423.9561982,-285.2264902,94.77801562,-0.022762422,2.933
424.9560949,-284.7188378,95.63722843,-0.024412673,2.848
425.9559916,-284.178072,96.47685217,-0.026052781,2.763
426.9558883,-283.637459,97.32012852,-0.027660072,2.679
427.955785,-283.1201923,98.18235988,-0.029207433,2.596
428.9556817,-282.5799431,99.02443816,-0.030663747,2.513
429.9555784,-281.94596,99.78826992,-0.031995098,2.429
430.9554751,-281.2170541,100.4733973,-0.033166603,2.341
431.9553718,-280.4646863,101.1395518,-0.034144458,2.255
432.9552685,-279.7389681,101.8281615,-0.03489796,2.17
433.9551652,-279.0164269,102.5178592,-0.03540187,2.086
434.9550619,-278.2607412,103.1755734,-0.035639298,2.002
435.9549586,-277.4509746,103.7663794,-0.035604329,1.919
436.9548552,-276.5809541,104.2547971,-0.035303068,1.836
437.9547519,-275.6610544,104.6465435,-0.034752686,1.755
438.9546486,-274.7215165,104.9985765,-0.033979258,1.675
439.9545453,-273.7828358,105.3477258,-0.033015289,1.596
440.954442,-272.8387571,105.6740192,-0.031897039,1.518
441.9543387,-271.8798323,105.9512929,-0.030661527,1.441
442.9542354,-270.9067395,106.1823336,-0.029343789,1.366
443.9541321,-269.9271077,106.3897995,-0.027975614,1.291
444.9540288,-268.9467568,106.5902292,-0.02658522,1.217
445.9539255,-267.9648674,106.7779475,-0.025196191,1.144
446.9538222,-266.9792341,106.9426803,-0.023824421,1.077
447.9537189,-265.989089,107.0808971,-0.022477446,1.041
448.9536156,-264.9957361,107.1987851,-0.02115966,1.005
449.9535123,-264.000561,107.3024167,-0.019879701,0.969
450.953409,-263.0040546,107.3880474,-0.018652381,0.934
451.9533057,-262.0061434,107.4457372,-0.017493505,0.899
452.9532023,-261.0068743,107.4702966,-0.016415633,0.866
453.953099,-260.0067944,107.4752833,-0.015429846,0.833
454.9529957,-259.0065702,107.4787369,-0.014549152,0.801
455.9528924,-258.0066247,107.4905687,-0.013785131,0.768
456.9527891,-257.0068682,107.5035757,-0.013142182,0.735
457.9526858,-256.0071466,107.5084769,-0.012625573,0.702
458.9525825,-255.0073501,107.5023531,-0.012250253,0.67
459.9524792,-254.0074422,107.4928717,-0.012037391,0.638
460.9523759,-253.0073968,107.4884866,-0.012006464,0.605
461.9522726,-252.0073242,107.4887106,-0.012168436,0.573
462.9521693,-251.0075169,107.4810946,-0.012524175,0.541
463.952066,-250.0082652,107.4529991,-0.013066841,0.509
464.9519627,-249.0095603,107.4044563,-0.013784294,0.478
465.9518594,-248.0111202,107.3470704,-0.014659479,0.447
466.9517561,-247.0126818,107.2917692,-0.015675476,0.417
467.9516528,-246.0142813,107.2380728,-0.016826828,0.386
468.9515495,-245.0161322,107.1787512,-0.018120166,0.355
469.9514461,-244.0185221,107.1070107,-0.019567119,0.325
470.9513428,-243.0222132,107.0195048,-0.021183423,0.296
471.9512395,-242.0281588,106.9142777,-0.022989689,0.267
472.9511362,-241.0364688,106.7933894,-0.025008469,0.239
473.9510329,-240.0440682,106.6740352,-0.02725779,0.21
474.9509296,-239.0471364,106.5769532,-0.029744336,0.181
475.9508263,-238.04608,106.5019892,-0.032458852,0.151
476.950723,-237.0531714,106.3903468,-0.035372652,0.122
477.9506197,-236.0816441,106.177995,-0.038432856,0.127
478.9505164,-235.1278603,105.8768963,-0.041556951,0.199
479.9504131,-234.1750524,105.5581963,-0.044629925,0.271
480.9503098,-233.2165046,105.2608257,-0.047507479,0.343
481.9502065,-232.2708185,104.9414772,-0.050026572,0.415
482.9501032,-231.3580453,104.5493134,-0.052021674,0.487
483.9499999,-230.4686838,104.093705,-0.053344008,0.559
484.9498966,-229.5743298,103.6236969,-0.053881365,0.633
485.9497932,-228.7158969,103.1045601,-0.05357624,0.705
486.9496899,-228.0257567,102.3935123,-0.05243733,0.773
487.9495866,-227.5295913,101.5150508,-0.050539679,0.834
488.9494833,-227.1695056,100.5815208,-0.048012333,0.888
489.94938,-226.8783786,99.62488177,-0.045017709,0.937
490.9492767,-226.6153879,98.65888371,-0.041728435,0.986
491.9491734,-226.4006711,97.68252961,-0.038306478,1.031
492.9490701,-226.2538004,96.69413494,-0.03488753,1.073
493.9489668,-226.1375793,95.70042792,-0.031572399,1.112
494.9488635,-225.9935856,94.71125608,-0.028425919,1.154
495.9487602,-225.8032896,93.72975807,-0.025481681,1.198
496.9486569,-225.5943457,92.7513069,-0.022749356,1.243
497.9485536,-225.3943965,91.77127739,-0.020222008,1.288
498.9484503,-225.2078424,90.78895034,-0.017882609,1.332
499.948347,-225.0267934,89.80567212,-0.015709245,1.375
500.9482437,-224.8439275,88.82269265,-0.013678643,1.419
501.9481404,-224.6578708,87.84025371,-0.011768958,1.463
502.948037,-224.4703256,86.85807578,-0.009963159,1.507
503.9479337,-224.2829246,85.87588844,-0.008251879,1.551
504.9478304,-224.0964431,84.89354283,-0.006633769,1.595
505.9477271,-223.9112009,83.91095461,-0.005114377,1.639
506.9476238,-223.7272275,82.92809933,-0.003708938,1.682
507.9475205,-223.5418814,81.94550537,-0.002446812,1.726
508.9474172,-223.351068,80.96400194,-0.001362297,1.77
509.9473139,-223.1511644,79.98432503,-0.000480892,1.815
510.9472106,-222.9428315,79.00636267,0.000188263,1.86
511.9471073,-222.7289589,78.02956184,0.000652942,1.881
512.947004,-222.5123165,77.05338907,0.000932518,1.88
513.9469007,-222.2944531,76.07751671,0.001054305,1.88
514.9467974,-222.0762827,75.10172411,0.00105342,1.879
515.9466941,-221.858642,74.12580875,0.000968803,1.877
516.9465908,-221.6416397,73.1497434,0.000830339,1.875
517.9464875,-221.4249595,72.17360313,0.000650578,1.872
518.9463841,-221.2082901,71.1974617,0.00043611,1.87
519.9462808,-220.9914448,70.22136156,0.00019899,1.866
520.9461775,-220.7743209,69.24532417,-4.28E-05,1.862
521.9460742,-220.5568446,68.26936451,-0.000270425,1.858
522.9459709,-220.3393564,67.29340688,-0.000468226,1.853
523.9458676,-220.1225156,66.3173057,-0.000620313,1.848
524.9457643,-219.9069581,65.34092062,-0.000707003,1.843
525.945661,-219.6927404,64.3642399,-0.000707553,1.836
526.9455577,-219.4794106,63.38736473,-0.000607375,1.83
527.9454544,-219.2665035,62.41039903,-0.000400405,1.823
528.9453511,-219.0536491,61.43342296,-8.43E-05,1.815
529.9452478,-218.8405702,60.45649327,0.000343187,1.807
530.9451445,-218.6270381,59.47965641,0.000882331,1.799
531.9450412,-218.4140227,58.50270559,0.001527804,1.79
532.9449379,-218.2038062,57.52515698,0.002269497,1.78
533.9448346,-217.9985915,56.54654358,0.003096319,1.77
534.9447313,-217.7958813,55.56739682,0.003998268,1.759
535.9446279,-217.5875765,54.58943793,0.004965756,1.749
536.9445246,-217.3655635,53.61439217,0.005988577,1.738
537.9444213,-217.1338277,52.64145152,0.007056476,1.727
538.944318,-216.9120319,51.66652537,0.008160413,1.716
539.9442147,-216.7200121,50.68550509,0.009292083,1.702
540.9441114,-216.5611463,49.69807297,0.010442227,1.688
541.9440081,-216.4241204,48.70729547,0.011599329,1.671
542.9439048,-216.2986365,47.71582363,0.012750825,1.655
543.9438015,-216.1838479,46.72301282,0.013884891,1.627
544.9436982,-216.0825039,45.72696416,0.014991243,1.598
545.9435949,-215.9858617,44.72872674,0.016060337,1.569
546.9434916,-215.8485903,43.73873732,0.017082259,1.542
547.9433883,-215.6219803,42.76842446,0.018045739,1.518
548.943285,-215.3132675,41.81666392,0.018937329,1.497
549.9431817,-214.9713548,40.87301149,0.019741038,1.477
550.9430784,-214.6173827,39.9358291,0.020439568,1.459
551.942975,-214.2216219,39.01944686,0.021016897,1.442
552.9428717,-213.7568576,38.13632702,0.021460979,1.428
553.9427684,-213.2398444,37.27898075,0.02176484,1.418
554.9426651,-212.7022677,36.43318455,0.021926507,1.408
555.9425618,-212.1555199,35.59522544,0.021948274,1.398
556.9424585,-211.5867407,34.77395009,0.021834962,1.39
557.9423552,-210.9847218,33.97678801,0.02159257,1.384
558.9422519,-210.3582963,33.19712702,0.021229532,1.379
559.9421486,-209.7243147,32.42273921,0.0207596,1.375
560.9420453,-209.09216,31.64725403,0.020202905,1.37
561.941942,-208.4514982,30.87976232,0.019584104,1.366
562.9418387,-207.7890954,30.13160464,0.018929726,1.364
563.9417354,-207.1027511,29.40460872,0.018265294,1.362
564.9416321,-206.4040946,28.68867752,0.01761229,1.362
565.9415288,-205.705172,27.97332934,0.016986513,1.362
566.9414255,-205.0116526,27.25322851,0.01639955,1.436
567.9413221,-204.3245342,26.52680887,0.015863442,1.517
568.9412188,-203.6438588,25.79351122,0.015394124,1.599
569.9411155,-202.9595679,25.0637316,0.015009129,1.682
570.9410122,-202.2549732,24.35505661,0.014722541,1.77
571.9409089,-201.5175349,23.68078098,0.014542393,1.865
572.9408056,-200.7556656,23.03249394,0.014471849,1.966
573.9407023,-199.9841641,22.39516627,0.014509159,2.069
574.940599,-199.2133642,21.75801954,0.014645759,2.174
575.9404957,-198.445065,21.11840119,0.014867371,2.279
576.9403924,-197.680035,20.47466805,0.015159479,2.384
577.9402891,-196.915438,19.83004833,0.015511968,2.491
578.9401858,-196.143159,19.19490526,0.015917882,2.599
579.9400825,-195.355088,18.57964615,0.016368165,2.712
580.9399792,-194.5512492,17.98466046,0.016849985,2.829
581.9398759,-193.7389809,17.40133017,0.017349622,2.949
582.9397726,-192.9254509,16.82102482,0.017856243,3.069
583.9396693,-192.113993,16.23785921,0.018361516,3.21
584.9395659,-191.3059297,15.64738826,0.018856634,3.352
585.9394626,-190.4994876,15.05108876,0.019330651,3.49
586.9393593,-189.6754486,14.48392634,0.019771232,3.628
587.939256,-188.8091978,13.99132086,0.020165931,3.768
588.9391527,-187.8994178,13.57691816,0.020502654,3.912
589.9390494,-186.9722119,13.19519502,0.02076976,4.056
590.9389461,-186.0511009,12.80464478,0.020957565,4.197
591.9388428,-185.137577,12.40000275,0.021060038,4.334
592.9387395,-184.2258578,11.98797274,0.021075243,4.468
593.9386362,-183.3091291,11.58232366,0.021003232,4.602
594.9385329,-182.3771248,11.22052754,0.0208438,4.735
595.9384296,-181.4198817,10.94133772,0.020595563,4.871
596.9383263,-180.4417991,10.73190889,0.02025686,5.009
597.938223,-179.4578401,10.54144358,0.019827294,5.147
598.9381197,-178.4790947,10.33292842,0.019309298,5.282
599.9380164,-177.5027255,10.11894954,0.018709271,5.416
600.937913,-176.5229765,9.922491102,0.018037904,5.55
601.9378097,-175.5366321,9.758006158,0.017308806,5.684
602.9377064,-174.5452617,9.623881045,0.016535943,5.79
603.9376031,-173.5508995,9.516572017,0.01573121,5.844
604.9374998,-172.5547254,9.430511926,0.014903664,5.898
605.9373965,-171.5573125,9.358697044,0.014060027,5.953
606.9372932,-170.5591542,9.295909384,0.013206083,6.008
607.9371899,-169.5604018,9.246175082,0.012349286,6.063
608.9370866,-168.5610988,9.216436313,0.011500361,6.119
609.9369833,-167.5613385,9.208691997,0.01067133,6.176
610.93688,-166.561333,9.213225066,0.009871208,6.233
611.9367767,-165.5613099,9.218720365,0.009103563,6.291
612.9366734,-164.5613883,9.219363364,0.008367433,6.348
613.9365701,-163.5615245,9.217623976,0.007659453,6.405
614.9364668,-162.5616619,9.216619768,0.006976329,6.462
615.9363635,-161.5617728,9.217800133,0.006317979,6.519
616.9362602,-160.5618688,9.220316876,0.005689553,6.576
617.9361568,-159.5619645,9.223164805,0.005100043,6.634
618.9360535,-158.5620673,9.225720522,0.004557749,6.691
619.9359502,-157.5621761,9.227843332,0.004065841,6.748
620.9358469,-156.5622892,9.229442771,0.003621861,6.806
621.9357436,-155.5624016,9.231002828,0.003220168,6.863
622.9356403,-154.5625049,9.233665886,0.002854979,6.92
623.935537,-153.562593,9.238638689,0.00252178,6.978
624.9354337,-152.5627074,9.247726313,0.002218666,7.035
625.9353304,-151.5629352,9.263305507,0.001947284,7.093
626.9352271,-150.5633573,9.287492744,0.001711172,7.152
627.9351238,-149.5639482,9.318703568,0.001511673,7.211
628.9350205,-148.5646075,9.352755829,0.001345985,7.27
629.9349172,-147.5652415,9.385748207,0.001208761,7.329
630.9348139,-146.5658336,9.416989736,0.001094999,7.389
631.9347106,-145.5664101,9.447577855,0.001000463,7.448
632.9346073,-144.5669955,9.478523166,0.000921102,7.507
633.9345039,-143.5675923,9.50994188,0.000852563,7.505
634.9344006,-142.5681922,9.541501979,0.000790657,7.457
635.9342973,-141.5687881,9.572908113,0.000731671,7.409
636.934194,-140.5693801,9.604162169,0.000672579,7.36
637.9340907,-139.5699718,9.635399821,0.000611374,7.312
638.9339874,-138.5705665,9.666736244,0.000547581,7.264
639.9338841,-137.5711633,9.69814771,0.000482176,7.215
640.9337808,-136.5717599,9.729554434,0.000416844,7.166
641.9336775,-135.5723543,9.760890849,0.000352997,7.118
642.9335742,-134.5729471,9.792175112,0.000291519,7.069
643.9334709,-133.5735398,9.823455612,0.000233111,7.019
644.9333676,-132.5741337,9.854772147,0.00017874,6.97
645.9332643,-131.5747285,9.886119816,0.000129703,6.921
646.933161,-130.5753237,9.9174793,8.74E-05,6.871
647.9330577,-129.5759187,9.948834175,5.32E-05,6.822
648.9329544,-128.5765135,9.980181385,2.78E-05,6.772
649.9328511,-127.5771081,10.01152172,1.09E-05,6.722
650.9327477,-126.5777025,10.04285571,1.20E-06,6.672
651.9326444,-125.5782967,10.07418283,-3.12E-06,6.622
652.9325411,-124.5788906,10.10550227,-4.25E-06,6.572
653.9324378,-123.5794844,10.13681643,-3.82E-06,6.521
654.9323345,-122.5800784,10.16813939,-2.38E-06,6.471
655.9322312,-121.5806733,10.19948789,7.28E-07,6.42
656.9321279,-120.5812691,10.23086796,7.10E-06,6.369
657.9320246,-119.581865,10.26225063,1.87E-05,6.318
658.9319213,-118.5824599,10.2935999,3.70E-05,6.267
659.931818,-117.5830532,10.32489863,6.28E-05,6.216
660.9317147,-116.583646,10.35618455,9.59E-05,6.164
661.9316114,-115.58424,10.38750529,0.000135311,6.113
662.9315081,-114.5848358,10.41888394,0.000179541,6.061
663.9314048,-113.5854321,10.45028003,0.00022721,6.01
664.9313015,-112.5860274,10.48164295,0.000277232,5.968
665.9311982,-111.586621,10.51295019,0.000328808,5.929
666.9310948,-110.5872142,10.54424455,0.000381243,5.89
667.9309915,-109.5878084,10.57557789,0.000433819,5.851
668.9308882,-108.5884045,10.60696967,0.000485808,5.811
669.9307849,-107.589001,10.63837166,0.000536525,5.771
670.9306816,-106.5895964,10.66972748,0.000585352,5.73
671.9305783,-105.5901902,10.70102029,0.000631732,5.69
672.930475,-104.5907832,10.73230746,0.000675155,5.649
673.9303717,-103.5913764,10.76365383,0.00071516,5.608
674.9302684,-102.5919708,10.79507055,0.000751331,5.567
675.9301651,-101.5925675,10.82647796,0.000783302,5.525
676.9300618,-100.5931674,10.85778952,0.000810754,5.483
677.9299585,-99.59376798,10.88902484,0.000833421,5.441
678.9298552,-98.59436175,10.92036544,0.000851096,5.398
679.9297519,-97.59494246,10.95203732,0.000863629,5.356
680.9296486,-96.59557558,10.98552343,0.000870893,5.313
681.9295453,-95.59642165,11.02397324,0.000872778,5.269
682.929442,-94.59764052,11.07050304,0.000869218,5.224
683.9293386,-93.59921798,11.12466249,0.000860288,5.178
684.9292353,-92.60096116,11.18234108,0.000846233,5.132
685.929132,-91.60267697,11.23943054,0.000827314,5.085
686.9290287,-90.60430403,11.29462857,0.000803358,5.038
687.9289254,-89.60588942,11.3489448,0.000773737,4.99
688.9288221,-88.60748117,11.40340791,0.000738076,4.942
689.9287188,-87.60909454,11.45833739,0.000697538,4.894
690.9286155,-86.61072038,11.51352522,0.000655302,4.845
691.9285122,-85.61234931,11.56875956,0.00061607,4.795
692.9284089,-84.6139761,11.6239353,0.000584968,4.745
693.9283056,-83.61559827,11.679019,0.000566708,4.695
694.9282023,-82.61721388,11.73398629,0.000564835,4.643
695.928099,-81.61882598,11.78889515,0.00058106,4.56
696.9279957,-80.62044066,11.84385346,0.00061491,4.478
697.9278924,-79.62206322,11.89895512,0.000664676,4.396
698.9277891,-78.62369139,11.95415695,0.000729081,4.314
699.9276857,-77.62531877,12.00934103,0.000808506,4.233
700.9275824,-76.62693973,12.06440433,0.00090432,4.152
701.9274791,-75.62855533,12.11937229,0.001017631,4.071
702.9273758,-74.63016993,12.17433332,0.001148639,3.99
703.9272725,-73.63178757,12.22936654,0.001297159,3.909
704.9271692,-72.63341004,12.28448049,0.001462901,3.829
705.9270659,-71.63503811,12.33965265,0.00164526,3.749
706.9269626,-70.63667099,12.3948498,0.001843096,3.669
707.9268593,-69.63829802,12.44997105,0.002055038,3.589
708.926756,-68.63990465,12.50488882,0.002279619,3.51
709.9266527,-67.64148484,12.55955574,0.00251469,3.431
710.9265494,-66.64308102,12.61438104,0.002756662,3.352
711.9264461,-65.64475273,12.66993509,0.003000704,3.273
712.9263428,-64.64652235,12.72643134,0.003241974,3.194
713.9262395,-63.6482244,12.78227818,0.003476977,3.116
714.9261362,-62.64963416,12.83531507,0.003704036,3.038
715.9260329,-61.65073578,12.88566579,0.003923085,2.961
716.9259295,-60.65241198,12.94328277,0.004135113,2.883
717.9258262,-59.65578565,13.02074456,0.004341591,2.804
718.9257229,-58.66140956,13.12407615,0.004543699,2.723
719.9256196,-57.66839977,13.24278877,0.00474152,2.642
720.9255163,-56.67565792,13.36393475,0.004933404,2.561
721.925413,-55.68258235,13.48062275,0.005115841,2.481
722.9253097,-54.68933939,13.59532587,0.005284199,2.402
723.9252064,-53.69616809,13.71133803,0.005434254,2.322
724.9251031,-52.70355705,13.83260124,0.005563681,2.244
725.9249998,-51.71230864,13.96387258,0.005672624,2.165
726.9248965,-50.72318131,14.10956447,0.005763147,2.089
727.9247932,-49.73577413,14.26689341,0.005838308,2.012
728.9246899,-48.74867669,14.42681031,0.005901264,1.935
729.9245866,-47.76061566,14.58108837,0.005954435,1.859
730.9244833,-46.77229603,14.73345061,0.005998783,1.784
731.92438,-45.7856957,14.89530873,0.006033825,1.708
732.9242766,-44.80251375,15.07645444,0.006058717,1.632
733.9241733,-43.82228401,15.27406373,0.006073591,1.555
734.92407,-42.8435894,15.47977233,0.006079939,1.479
735.9239667,-41.86518415,15.68633287,0.006079984,1.403
736.9238634,-40.88659619,15.89153051,0.006075964,1.327
737.9237601,-39.90756677,16.09453781,0.006070094,1.252
738.9236568,-38.92810503,16.29568972,0.006064443,1.177
739.9235535,-37.94920281,16.49958479,0.006060403,1.103
740.9234502,-36.97207673,16.71179623,0.006057941,1.029
741.9233469,-35.99770723,16.93653363,0.006055766,0.969
742.9232436,-35.02645604,17.17443509,0.006052092,0.91
743.9231403,-34.05857436,17.42552725,0.006045257,0.852
744.923037,-33.0937056,17.68788171,0.006033775,0.795
745.9229337,-32.13056415,17.95658162,0.006016356,0.739
746.9228304,-31.16779975,18.2265163,0.005992056,0.684
747.9227271,-30.20445383,18.49423749,0.005960462,0.629
748.9226238,-29.24000647,18.75815876,0.005921305,0.574
749.9225204,-28.27404242,19.01705896,0.005874187,0.52
750.9224171,-27.30805842,19.27597882,0.00581865,0.466
751.9223138,-26.34548461,19.54629116,0.00575524,0.413
752.9222105,-25.38952933,19.83861668,0.005686295,0.362
753.9221072,-24.43970288,20.15115583,0.005615883,0.312
754.9220039,-23.49307012,20.47389582,0.005548398,0.264
755.9219006,-22.54699749,20.79787743,0.005486967,0.216
756.9217973,-21.60102784,21.12170809,0.005432329,0.169
757.921694,-20.65555026,21.44693722,0.005382704,0.183
758.9215907,-19.71110277,21.77540673,0.005334497,0.25
759.9214874,-18.76890615,22.11028595,0.005283826,0.316
760.9213841,-17.83037875,22.45512812,0.005228371,0.382
761.9212808,-16.89618381,22.81152033,0.005168831,0.447
762.9211775,-15.96465521,23.17498461,0.005108987,0.511
763.9210742,-15.03368206,23.53988521,0.005054374,0.575
764.9209709,-14.10183284,23.9024255,0.005010143,0.638
765.9208675,-13.16922169,24.2629931,0.004979269,0.7
766.9207642,-12.23618058,24.62256375,0.004961489,0.762
767.9206609,-11.30355512,24.98329955,0.004953185,0.823
768.9205576,-10.37320422,25.34970322,0.004948429,0.883
769.9204543,-9.447072746,25.72647151,0.004941113,0.942
770.920351,-8.525496085,26.11436586,0.004927353,1.001
771.9202477,-7.606499228,26.50849855,0.004907126,1.059
772.9201444,-6.687956718,26.90361941,0.004884607,1.116
773.9200411,-5.768494163,27.29645859,0.004867141,1.172
774.9199378,-4.847549838,27.68588902,0.004862969,1.228
775.9198345,-3.924712051,28.07113015,0.00487851,1.283
776.9197312,-3.001963405,28.45664173,0.004916277,1.337
777.9196279,-2.083614114,28.8519778,0.00497436,1.39
778.9195246,-1.173690434,29.26604967,0.005047427,1.442
779.9194213,-0.271715245,29.69766016,0.005128605,1.493
780.919318,0.625734766,30.13899891,0.005211353,1.544
781.9192146,1.521850895,30.5828243,0.005290775,1.593
