s,x,y,kappa,altitude (m),altitude_smooth,gradient_rad,gradient_deg
136.9870876,-136.7800769,-7.359353796,0.000779082,6.336,3.3804677545996706,-0.007687472170560869,-0.44045971049741195
137.9869933,-137.7770254,-7.436200679,0.000757625,6.347,3.372740347409552,-0.007768132437342977,-0.445081203358426
138.9868991,-138.7739139,-7.513822665,0.000735281,6.357,3.3649326415336844,-0.007848065071907048,-0.44966100596430875
139.9868048,-139.7707383,-7.592264112,0.000712565,6.366,3.357045374395766,-0.007927246106869186,-0.4541977450851171
140.9867106,-140.767497,-7.671535808,0.00068978,6.376,3.3490793115235222,-0.008005647501380697,-0.4586898140985668
141.9866163,-141.7641897,-7.751634024,0.000666938,6.385,3.3410352464243047,-0.008083227095700985,-0.46313479742945646
142.9865221,-142.7608156,-7.832558468,0.000643825,6.393,3.3329140289467976,-0.008159917771203827,-0.4675288494637766
143.9864278,-143.7573723,-7.914330923,0.000620176,6.401,3.3247165868361757,-0.008235690932766682,-0.4718703318216911
144.9863336,-144.7538565,-7.99698176,0.000595904,6.377,3.3164438271346963,-0.008310512021320606,-0.47615726441440553
145.9862393,-145.7502652,-8.080539115,0.000571207,6.333,3.3080967467090296,-0.008384332313139137,-0.4803868555780315
146.9861451,-146.7465962,-8.165018454,0.000546517,6.289,3.2996763500519473,-0.008457150074345596,-0.484559005968753
147.9860508,-147.7428475,-8.250430818,0.000522305,6.245,3.2911836375035843,-0.008528953060414563,-0.48867301402694147
148.9859566,-148.7390174,-8.33678493,0.000498936,6.201,3.282619638051068,-0.008599710464208939,-0.4927271146336622
149.9858623,-149.7351056,-8.424077895,0.00047664,6.158,3.273985413653502,-0.008669391244043794,-0.4967195292313797
150.9857681,-150.7311122,-8.512303174,0.00045558,6.114,3.265282055386383,-0.00873796646673616,-0.500648600070822
151.9856738,-151.7270351,-8.601475234,0.000435925,6.071,3.256510683080564,-0.00880540691486398,-0.504512653117017
152.9855796,-152.7228624,-8.691703033,0.000417849,6.028,3.247672446252037,-0.008871688227008909,-0.5083102925635107
153.9854853,-153.7185795,-8.783122081,0.000401528,5.984,3.238768513460562,-0.008936780486353794,-0.5120398043029436
154.9853911,-154.7141835,-8.875751008,0.000387117,5.941,3.229800094061887,-0.009000649564010374,-0.515699232894059
155.9852968,-155.7097182,-8.969137063,0.000374752,5.899,3.2207684248798114,-0.00906326821507906,-0.519287017319097
156.9852026,-156.7052392,-9.06270868,0.000364558,5.856,3.2116747697665877,-0.009124609029677393,-0.5228015871074759
157.9851083,-157.7008118,-9.155764711,0.00035665,5.813,3.202520420372681,-0.00918464269243447,-0.5262412626121682
158.9850141,-158.6965366,-9.247134859,0.000351134,5.771,3.1933066991881356,-0.009243342691502966,-0.5296045248162149
159.9849198,-159.6925219,-9.335542892,0.000348098,5.729,3.184034950894398,-0.009300683598274356,-0.5328899167676686
160.9848256,-160.688815,-9.420423157,0.00034761,5.688,3.174706548846182,-0.009356637550363398,-0.5360958420694479
161.9847313,-161.685265,-9.503511551,0.000349712,5.647,3.1653228934572466,-0.00941117946977182,-0.5392208638580932
162.9846371,-162.6816812,-9.587008493,0.000354418,5.606,3.1558854082460037,-0.009464284157534253,-0.5422635383392407
163.9845428,-163.6779283,-9.672472481,0.000361713,5.565,3.14639554403193,-0.00951592397962202,-0.5452222821996762
164.9844486,-164.6740308,-9.759606487,0.000371551,5.524,3.136854779609334,-0.009566074124128179,-0.5480956738218502
165.9843543,-165.6700424,-9.847780583,0.000383849,5.483,3.127264615429434,-0.009614712634105805,-0.5508824551653732
166.9842601,-166.6659999,-9.936557527,0.00039849,5.442,3.117626574208401,-0.0096618152161218,-0.5535812343190585
167.9841658,-167.6618973,-10.02599901,0.000415318,5.402,3.1079422049922756,-0.009707360478045764,-0.5561907856041195
168.9840716,-168.6577218,-10.11624616,0.000434141,5.362,3.0982130732894384,-0.009751327614957398,-0.55870991698643
169.9839773,-169.6534662,-10.20737629,0.00045473,5.321,3.08844076976367,-0.009793694115418661,-0.5611373386555994
170.9838831,-170.6491362,-10.29931834,0.000476816,5.282,3.0786269049540618,-0.009834439814044046,-0.563471895220146
171.9837888,-171.6447395,-10.3919804,0.000500093,5.242,3.068773109862913,-0.009873543370884849,-0.5657123639910739
172.9836946,-172.6402808,-10.48530616,0.000524214,5.202,3.0588810377168576,-0.00991098228102675,-0.5678574555317744
173.9836003,-173.6357577,-10.57931383,0.000548801,5.163,3.048952364535555,-0.009946737536928025,-0.5699060807903277
174.9835061,-174.6311673,-10.6740308,0.000573446,5.123,3.0389887815680883,-0.00998079133171418,-0.571857219507979
175.9834118,-175.6265079,-10.76947118,0.00059771,5.055,3.028992000455047,-0.010013127111005443,-0.5737099231886348
176.9833176,-176.62178,-10.86562393,0.000621088,4.977,3.0189637455612415,-0.01004372842010874,-0.575463249047829
177.9832233,-177.6169843,-10.9624754,0.000643004,4.9,3.0089057614433945,-0.010072577729581119,-0.5771161927224632
178.9831291,-178.6121206,-11.06002411,0.000662815,4.823,2.9988198075317274,-0.010099678863999465,-0.5786689733446511
