s,x,y,velocity,kappa,gradient_deg
1217.833001,301.3951482,210.8302937,25.95228625172277,0.000643881,-0.0771388853327857
1218.832863,302.2629929,210.3337343,26.355949877444807,0.000633135,-0.0807109003794045
1219.832726,303.1310893,209.837612,25.632941802832338,0.000643759,-0.0826364760653393
1220.832589,303.9992309,209.3415677,26.338714878119124,0.000674389,-0.0828757039300597
1221.832452,304.8672242,208.8452653,25.371386943123543,0.000722543,-0.0813956520412917
1222.832315,305.7350472,208.3486669,25.45219639703343,0.000784772,-0.0781702984413039
1223.832178,306.6027974,207.8519424,25.603752238303016,0.000856892,-0.0731820424051455
1224.832041,307.4705746,207.3552657,26.633717055703197,0.000934349,-0.0664229636041716
1225.831904,308.3384785,206.8588111,25.963120437568502,0.001012737,-0.057894492756931
1226.831767,309.2065555,206.3626591,25.080743576271505,0.001088304,-0.0476095832459255
1227.83163,310.0746584,205.8665519,26.480197772785484,0.001158309,-0.0355924761381908
1228.831492,310.9425962,205.3701551,25.360512206098853,0.001221168,-0.0218794049237304
1229.831355,311.8101776,204.8731343,25.57747995277573,0.001276343,-0.0065191371414088
1230.831218,312.6772232,204.3751749,26.096670887717405,0.001323926,0.0104276467003688
1231.831081,313.5439318,203.8766258,25.045467113042875,0.001364194,0.0288878755184217
1232.830944,314.41096,203.3786362,26.07375375877527,0.00139732,0.0487764611600068
1233.830807,315.2789912,202.8824032,24.759744848277755,0.001423166,0.0699977033120668
1234.83067,316.1487089,202.3891239,24.876611095763323,0.001441284,0.0924448738006729
1235.830533,317.020729,201.899887,25.02480988037043,0.001451186,0.1160009786173694
1236.830396,317.895275,201.4151552,25.954512274738086,0.0014526,0.1405417721858376
1237.830258,318.7724303,200.9351671,24.938095228383485,0.001445742,0.1659351826575216
1238.830121,319.6522778,200.4601607,26.382161470942577,0.001431652,0.1920436975170443
1239.829984,320.5348918,199.9903569,25.222798757227345,0.001412235,0.2187254778327712
1240.829847,321.4199912,199.5252686,25.445042898278302,0.00139006,0.2458353620151294
1241.82971,322.306823,199.0634692,25.843204076676347,0.001367994,0.2732275292861599
1242.829573,323.1946018,198.6034674,25.053159456749302,0.00134866,0.300756156322996
1243.829436,324.0825421,198.1437719,25.896377288004025,0.001333883,0.3282777832287734
1244.829299,324.9699596,197.6830836,24.786647348139088,0.001324402,0.3556525542959824
1245.829162,325.85681,197.2213186,25.485601188451028,0.00131988,0.3827447389391891
1246.829024,326.7432983,196.7588671,25.406066553304314,0.001319138,0.4094239476100628
1247.828887,327.6296301,196.2961199,25.21586217310374,0.001320637,0.4355686934393278
1248.82875,328.5160104,195.8334671,24.429459317809336,0.001322988,0.4610697009196333
1249.828613,329.4025612,195.3711396,25.921799385615824,0.001325202,0.4858226532735206
1250.828476,330.2892407,194.9090557,24.518756790715507,0.001326751,0.5097279668788658
1251.828339,331.175988,194.4470968,25.33710618724214,0.001327453,0.5326993940515377
1252.828202,332.0627422,193.9851444,24.825856255172887,0.001327213,0.55466321561262
1253.828065,332.9494467,193.5230886,24.84173168666237,0.001325955,0.5755569816557152
1254.827928,333.8361004,193.0609329,25.980567387704067,0.001323739,0.595329991126153
1255.82779,334.7227406,192.5987587,24.616058449194103,0.001320937,0.613941402780113
1256.827653,335.6094054,192.1366495,24.609977471461406,0.001318471,0.6313608901034238
1257.827516,336.4961329,191.6746885,25.200682410791245,0.001317969,0.6475696939428174
1258.827379,337.3829372,191.212904,24.788606437771584,0.001321726,0.6625579892951322
1259.827242,338.2697468,190.7511268,25.468368542341924,0.001332555,0.6763250495862062
1260.827105,339.1564707,190.2891428,25.202350723806187,0.001353609,0.6888789118291406
1261.826968,340.0430176,189.8267382,24.355169914047362,0.001388075,0.7002354557182067
1262.826831,340.9293165,189.36374,25.720454585511487,0.001438717,0.710417630617566
1263.826694,341.8158816,188.9011903,24.289429069309303,0.001507513,0.7194550119375978
1264.826556,342.7038957,188.4415173,25.18016450843797,0.001595319,0.7273815487730191
1265.826419,343.5945778,187.9872248,25.029092225955573,0.001701567,0.7342362710900864
1266.826282,344.489147,187.5408165,24.301884560178937,0.00182429,0.7400632179016484
1267.826145,345.3884264,187.1039871,25.364399509687455,0.001960343,0.7449084476385046
1268.826008,346.2914583,186.6747918,24.297794394838718,0.002105745,0.7488202666249272
1269.825871,347.196785,186.2502634,24.22780065379435,0.00225618,0.7518488094067615
1270.825734,348.1029484,185.8274348,24.29808714663882,0.002407548,0.7540452082951079
1271.825597,349.0085201,185.4033988,24.48580256154814,0.002556338,0.7554610166911057
1272.82546,349.9129297,184.9769972,24.65867960078118,0.002699715,0.7561480719267035
1273.825322,350.8165787,184.5490529,23.92365623545225,0.002835505,0.7561562747686064
1274.825185,351.719921,184.1204954,24.948587758220388,0.002962037,0.755535778982841
1275.825048,352.6234105,183.6922543,23.88245698849145,0.003077921,0.7543357725258639
1276.824911,353.5274126,183.2650758,23.86175024726565,0.003181967,0.7526026876319445
1277.824774,354.4317293,182.83854,23.840949186907014,0.00327314,0.750382239075717
1278.824637,355.3359416,182.4117697,24.116566010193022,0.003350429,0.7477175474462953
1279.8245,356.2396303,181.9838865,24.332278113253462,0.003412664,0.7446495788270727
1280.824363,357.14238,181.5540209,24.931326311966657,0.003458595,0.7412181900889091
1281.824226,358.0443092,181.1224279,25.576790253807097,0.003487189,0.7374590028126441
1282.824088,358.946595,180.6915938,24.894961430310865,0.003498142,0.7333980955872614
1283.823951,359.8505393,180.2642674,25.52019348482128,0.003492727,0.7290660499322643
1284.823814,360.757444,179.8431977,26.729749585361827,0.003474377,0.7244961007114628
1285.823677,361.6685278,179.4310026,27.2538841883512,0.003448676,0.7197140340882774
1286.82354,362.5843052,179.0291864,27.778898930785598,0.003422706,0.7147435327629658
1287.823403,363.5049357,178.6386932,27.16038089652263,0.003403814,0.7096050864143335
1288.823266,364.4305765,178.2604628,24.272345832517892,0.00339797,0.7043163262035874
1289.823129,365.361364,177.8953745,25.40397757294394,0.0034083,0.6988924637359539
1290.822992,366.2967337,177.54225,27.84466604885971,0.003434444,0.6933455875786497
1291.822855,367.2352625,177.1973905,28.986317337126582,0.003472726,0.6876851148730071
1292.822717,368.1754748,176.856943,27.25320120179274,0.003517136,0.6819163069594624
1293.82258,369.1158952,176.5170547,24.630172838610058,0.003560972,0.6760418772268906
1294.822443,370.0553189,176.1745777,24.82711457947873,0.003598294,0.6700618156790651
1295.822306,370.9937563,175.8295249,27.710421030437228,0.003624831,0.6639715306234288
1296.822169,371.9315576,175.4827943,25.30079187724291,0.003638317,0.657763471480429
1297.822032,372.8690733,175.1352842,26.60639756949368,0.003638237,0.6514250604544051
1298.821895,373.8066509,174.7878858,23.78943073039516,0.003625152,0.6449401644413423
1299.821758,374.7444919,174.4411397,27.346151990836336,0.003600037,0.6382887899726998
1300.821621,375.6825849,174.095076,23.752752402827575,0.003563833,0.631445242228466
1301.821483,376.6209019,173.7496846,26.128792806337657,0.003517167,0.6243784063738934
1302.821346,377.5594149,173.4049555,25.13296068613402,0.003460396,0.6170531946639956
1303.821209,378.4980807,173.0608183,24.96171062368596,0.003394057,0.6094289233374384
1304.821072,379.4367274,172.7166808,23.763687506483418,0.003319328,0.6014589768000037
1305.820935,380.3751165,172.371684,24.68136611165414,0.003238352,0.5930906483148363
1306.820798,381.3130094,172.0249667,26.943239883430472,0.00315444,0.5842643976475536
1307.820661,382.2501692,171.6756739,24.459945224027795,0.003071959,0.5749158067124143
1308.820524,383.1869412,171.3248188,23.76567849658294,0.002995962,0.564973463586752
1309.820387,384.1250644,170.9778869,24.364798281967133,0.002931753,0.5543607612435416
1310.820249,385.0664818,170.6410183,27.9154168239146,0.002884527,0.543000150494311
1311.820112,386.0131365,170.3203534,25.022879327152072,0.00285873,0.530803200721611
1312.819975,386.9666282,170.0209569,24.82583811525862,0.002857412,0.5176719030515078
1313.819838,387.9259819,169.7398226,24.358312530542747,0.002881866,0.5035078138332171
1314.819701,388.8890531,169.4702799,27.521937977644924,0.002931316,0.4882092754596837
1315.819564,389.8536917,169.2056396,24.281068075725635,0.003002863,0.4716710204287212
1316.819427,390.817773,168.9392922,24.576874772062144,0.00309199,0.4537865553398748
1317.81929,391.7802525,168.6679831,23.38902866313765,0.003193183,0.4344499919683419
1318.819153,392.7415382,168.3929695,27.372302665478433,0.003300644,0.4135564596122631
1319.819015,393.7021403,168.1158267,23.60289462082399,0.003409093,0.3910039207149213
1320.818878,394.662569,167.8381296,23.72588585842069,0.003514429,0.3666962495040132
1321.818741,395.6232882,167.5613117,26.43683675492785,0.003613845,0.3405447507072777
1322.818604,396.5843967,167.2856962,26.123385470379876,0.003705606,0.3124693534903647
1323.818467,397.5458218,167.0110828,24.52431006305391,0.00378875,0.2824020601384532
1324.81833,398.5074894,166.7372684,23.501179213093064,0.003862658,0.2502890751142799
1325.818193,399.4693254,166.4640491,28.069622322313766,0.003926744,0.2160923547214553
1326.818056,400.4312182,166.1910715,23.996111972081728,0.003980484,0.1797925973068985
1327.817919,401.3929665,165.9176261,24.274071402569085,0.004023445,0.1413909653987583
1328.817781,402.354356,165.6429514,24.57054225505306,0.004055262,0.1009102447325756
1329.817644,403.3151722,165.3662861,26.6603767692997,0.004075817,0.0583972707340916
1330.817507,404.2752391,165.0870023,23.910425378605982,0.004085664,0.0139243986128541
1331.81737,405.2350204,164.806712,23.888978411120647,0.004086307,-0.0324105303377981
1332.817233,406.1955102,164.5288833,25.763005640546286,0.004080358,-0.0804827048668974
1333.817096,407.1577186,164.2570404,24.831144664535813,0.004071515,-0.130140329343465
1334.816959,408.1226555,163.9947069,23.293349761296724,0.004063713,-0.1812057073200874
1335.816822,409.0910882,163.7449144,23.037914869446023,0.004060039,-0.2334749109949994
1336.816685,410.0630981,163.5093018,24.55174583737362,0.004061873,-0.2867207405106025
1337.816547,411.0386458,163.2892636,23.430097723057457,0.00406824,-0.340693083599271
1338.81641,412.017692,163.0861942,25.83665090635802,0.004075774,-0.3951272602370332
1339.816273,413.0001015,162.9008086,23.199111021819682,0.00407956,-0.4497369399673233
1340.816136,413.9851341,162.7295351,26.827990938491606,0.004074337,-0.5042155161478391
1341.815999,414.9718139,162.5671348,25.588544299357036,0.004055551,-0.558250657687084
1342.815862,415.9591648,162.4083652,23.228818375377397,0.00402025,-0.6115223499755256
1343.815725,416.9462261,162.2480673,24.60789508693259,0.003967433,-0.6637079329582457
1344.815588,417.9325601,162.0838814,24.026086908074458,0.003897489,-0.7144863023269554
1345.815451,418.9183612,161.916834,25.228000169923906,0.003811598,-0.763541643116022
1346.815313,419.9038621,161.7481549,27.0748406891705,0.003711206,-0.8105666310597385
1347.815176,420.8892954,161.5790739,27.694964612302304,0.003597555,-0.8552695113687198
1348.815039,421.8748687,161.4106945,24.210126756704216,0.003471648,-0.8973772835045016
1349.814902,422.8606183,161.2432503,27.04776568531747,0.003334494,-0.9366374552559408
1350.814765,423.8465081,161.0766086,24.325405625546615,0.003187283,-0.9728244479141178
1351.814628,424.8325021,160.9106354,27.717414116295295,0.003031617,-1.005741984831859
1352.814491,425.8185637,160.7451958,28.00178726196078,0.002869799,-1.0352255209250076
1353.814354,426.8046416,160.5799898,24.865854799542195,0.002704953,-1.0611456813567708
1354.814217,427.790652,160.4143666,23.947745395005082,0.002540932,-1.0834107615164597
1355.814079,428.776507,160.2476305,26.333816268567055,0.002382016,-1.1019647657726002
1356.813942,429.7621188,160.0790859,27.310738295801464,0.002232413,-1.11679294041661
1357.813805,430.7474265,159.908231,25.375644107117004,0.002095737,-1.1279221863354263
1358.813668,431.7327375,159.7372021,23.866777425185774,0.001974653,-1.135416788957751
1359.813531,432.7186249,159.5700393,27.74579105034691,0.001870694,-1.139381832345773
1360.813394,433.7056678,159.4108245,23.865527313079482,0.001784333,-1.1399603394651665
1361.813257,434.6944444,159.2636349,25.576265336530113,0.001714982,-1.1373314000509809
1362.81312,435.6852259,159.130397,24.783298237857778,0.001661108,-1.1317097654854862
1363.812983,436.6775061,159.007591,26.352178039521064,0.001620432,-1.1233420254134066
1364.812846,437.6706573,158.8908474,26.99028780921462,0.001590097,-1.1125039453729166
1365.812708,438.6640519,158.7757967,26.68900264214301,0.001566928,-1.099495453551394
1366.812571,439.6571026,158.6583505,27.395578365522674,0.00154783,-1.0846396345000768
1367.812434,440.649679,158.5376027,27.484838835972838,0.001530141,-1.0682788252323725
1368.812297,441.6419397,158.4146604,27.71702314136433,0.001511936,-1.0507673516968934
1369.81216,442.6340481,158.2906624,27.706079388988382,0.001492216,-1.0324702130294432
1370.812023,443.6261672,158.1667477,27.589130822028473,0.001470885,-1.0137569497828425
1371.811886,444.6184172,158.0437515,27.80973918951798,0.001448353,-0.9949978003264875
1372.811749,445.6107777,157.9215233,27.359381829321364,0.001425152,-0.9765593112751324
1373.811612,446.6031999,157.7997127,27.435089990472218,0.001401665,-0.9588001141247932
1374.811474,447.5956352,157.6779695,27.759715181534776,0.001377964,-0.942065521455608
1375.811337,448.588036,157.5559533,27.211995778647054,0.001353889,-0.9266850690057622
1376.8112,449.5803918,157.4336036,27.410497282617936,0.00132928,-0.9129693004753778
1377.811063,450.5727321,157.311166,27.530846626669266,0.001304117,-0.901203085940086
1378.810926,451.5650884,157.1889016,27.113675495923168,0.001278652,-0.8916451952447193
1379.810789,452.5574925,157.0670717,27.387412618625877,0.001253619,-0.8845247122445841
1380.810652,453.5499643,156.9458362,27.376436164458255,0.00123034,-0.8800388319250511
1381.810515,454.542453,156.8247357,27.423267029784117,0.001210644,-0.8783513029756495
1382.810378,455.5348811,156.7030764,27.366303376595738,0.001196621,-0.8795907194388503
1383.81024,456.5271707,156.5801641,27.125681055826444,0.001190136,-0.8838482286521979
1384.810103,457.5192454,156.4553137,27.033678238010765,0.001192105,-0.8911797942966435
1385.809966,458.5111453,156.3288918,27.373316587881803,0.001202017,-0.9016059132206474
1386.809829,459.5031351,156.20328,27.071200005959795,0.001217806,-0.9151090082655048
1387.809692,460.4955046,156.0810875,26.973222313722136,0.001236087,-0.9316381825405732
1388.809555,461.4885437,155.9649237,27.41366090150153,0.001252837,-0.9511091888964976
1389.809418,462.482508,155.8570961,27.013132130421052,0.001264295,-0.9734054582633966
1390.809281,463.4773335,155.7570959,26.931703061800857,0.001267664,-0.9983814543160764
1391.809144,464.4727819,155.6628805,27.514631919517317,0.001261459,-1.025866060054381
1392.809006,465.4686135,155.5723914,26.950626258897117,0.001245486,-1.0556631001035954
1393.808869,466.4645892,155.4835796,26.895523979116852,0.00122041,-1.087556013296855
1394.808732,467.4605573,155.3951018,27.39109179696249,0.001187164,-1.121304004250674
1395.808595,468.4565142,155.3068222,26.882701489219112,0.001146629,-1.1566581547528851
1396.808458,469.452471,155.2187234,26.861785989812848,0.001099513,-1.19336729586193
1397.808321,470.4484387,155.1307876,27.264364483281987,0.00104648,-1.231167068402787
1398.808184,471.444427,155.0429953,26.807946650051306,0.000988425,-1.2697906590830623
1399.808047,472.4404342,154.9553099,26.75079477969605,0.000926609,-1.3089708941164335
1400.80791,473.4364529,154.867687,26.92486887710547,0.000862609,-1.3484449148300712
1401.807772,474.4324761,154.7800822,26.72423103714759,0.000798136,-1.3879551080869386
1402.807635,475.4284965,154.6924511,26.713374951302825,0.000734737,-1.4272510911855008
1403.807498,476.4245095,154.6047653,26.873574191953164,0.000673573,-1.4660953359503424
1404.807361,477.4205163,154.5170348,26.917306180423115,0.000615358,-1.5042702309130822
1405.807224,478.4165192,154.4292753,26.677544504514504,0.000560449,-1.5415742581855023
1406.807087,479.4125205,154.3415024,26.825823593751263,0.000509103,-1.57781802551457
1407.80695,480.4085222,154.2537306,26.64358828083116,0.000461841,-1.6128304855027318
