s,velocity,energy
10728.85315,26.66118738,12.82108617
10729.59321,26.64231668,12.82108617
10730.33275,26.62345943,12.82108617
10731.07176,26.60448623,12.82108617
10731.81025,26.58540545,12.82108617
10732.5482,26.56622477,12.82108617
10733.28562,26.54705771,12.82108617
10734.0225,26.5277979,12.82108617
10734.75885,26.50845052,12.82108617
10735.49465,26.48902081,12.82108617
10736.22992,26.46960484,12.82108617
10736.96464,26.45011328,12.82108617
10737.69883,26.43055245,12.82108617
10738.43246,26.41100542,12.82108617
10739.16556,26.39139486,12.82108617
10739.89811,26.37172598,12.82108617
10740.63011,26.35200344,12.82108617
10741.36156,26.33229476,12.82108617
10742.09246,26.31253652,12.82108617
10742.82282,26.29273236,12.82108617
10743.55262,26.27288555,12.82108617
10744.28187,26.25305266,12.82108617
10745.01057,26.23318031,12.82108617
10745.73872,26.21327152,12.82108617
10746.46631,26.19337664,12.82108617
10747.19335,26.17344798,12.82108617
10747.91984,26.15348804,12.82108617
10748.64577,26.13349908,12.82108617
10749.37114,26.11352405,12.82108617
10750.09596,26.09352206,12.82108617
10750.82023,26.073495,12.82108617
10751.54393,26.05344456,12.82108617
10752.26708,26.03340804,12.82108617
10752.98968,26.01334957,12.82108617
10753.71171,25.99327047,12.82108617
10754.43319,25.97320528,12.82108617
10755.15411,25.95312055,12.82108617
10755.87447,25.93301722,12.82108617
10756.59427,25.91289603,12.82108617
10757.31352,25.89278873,12.82108617
10758.0322,25.87266405,12.82108617
10758.75033,25.85252232,12.82108617
10759.46789,25.8323636,12.82108617
10760.1849,25.81221875,12.82108617
10760.90135,25.79205672,12.82108617
10761.61723,25.77187711,12.82108617
10762.33256,25.75171136,12.82108617
10763.04732,25.73152734,12.82108617
10763.76153,25.71132417,12.82108617
10764.47517,25.69110072,12.82108617
10765.18825,25.67089112,12.82108617
10765.90077,25.65065987,12.82108617
10766.61272,25.63040544,12.82108617
10767.32411,25.61016485,12.82108617
10768.03495,25.58989938,12.82108617
10768.74521,25.56960723,12.82108617
10769.45491,25.54928657,12.82108617
10770.16405,25.52897976,12.82108617
10770.87263,25.50864254,12.82108617
10771.58063,25.48827318,12.82108617
10772.28808,25.46791765,12.82108617
10772.99495,25.44752833,12.82108617
10773.70126,25.42710384,12.82108617
10774.407,25.4066932,12.82108617
10775.11218,25.3862463,12.82108617
10775.81678,25.36576248,12.82108617
10776.52081,25.34524161,12.82108617
10777.22428,25.3247346,12.82108617
10777.92717,25.30419092,12.82108617
10778.6295,25.28361167,12.82108617
10779.33125,25.2630463,12.82108617
10780.03243,25.24244716,12.82108617
10780.73303,25.22181693,12.82108617
10781.43306,25.20115911,12.82108617
10782.13252,25.18051518,12.82108617
10782.83141,25.15984806,12.82108617
10783.52972,25.13916315,12.82108617
10784.22745,25.1184921,12.82108617
10784.92462,25.09780958,12.82108617
10785.6212,25.07712291,12.82108617
10786.31721,25.05645006,12.82108617
10787.01265,25.03578129,12.82108617
10787.70752,25.01512582,12.82108617
10788.40181,24.99449371,12.82108617
10789.09553,24.97387533,12.82108617
10789.78867,24.95329119,12.82108617
10790.48125,24.93275296,12.82108617
10791.17326,24.91222835,12.82108617
10791.8647,24.89176197,12.82108617
10792.55557,24.8713667,12.82108617
10793.24587,24.85098492,12.82108617
10793.93561,24.83068766,12.82108617
10794.62479,24.81048864,12.82108617
10795.31341,24.79030294,12.82108617
10796.00147,24.77022953,12.82108617
10796.68898,24.75028255,12.82108617
10797.37594,24.73034868,12.82108617
10798.06234,24.71055548,12.82108617
10798.7482,24.69091709,12.82108617
10799.43352,24.67144749,12.82108617
10800.1183,24.65199061,12.82108617
10800.80254,24.63271631,12.82108617
10801.48625,24.6136379,12.82108617
10802.16943,24.59457193,12.82108617
10802.85209,24.57571485,12.82108617
10803.53423,24.55707907,12.82108617
10804.21586,24.53845538,12.82108617
10804.89697,24.52006491,12.82108617
10805.57758,24.50191883,12.82108617
10806.25768,24.4837845,12.82108617
10806.93729,24.46590526,12.82108617
10807.61641,24.44829098,12.82108617
10808.29504,24.43068807,12.82108617
10808.97319,24.41335946,12.82108617
10809.65087,24.39631362,12.82108617
10810.32807,24.37927875,12.82108617
10811.0048,24.36253459,12.82108617
10811.68108,24.34608819,12.82108617
10812.35691,24.32965234,12.82108617
10813.03228,24.31352081,12.82108617
10813.70722,24.29769928,12.82108617
10814.38173,24.28219289,12.82108617
10815.0558,24.26669641,12.82108617
10815.72945,24.25151969,12.82108617
10816.40269,24.2366665,12.82108617
10817.07552,24.22182278,12.82108617
10817.74795,24.20730604,12.82108617
10818.41998,24.19311891,12.82108617
10819.09162,24.1789408,12.82108617
10819.76287,24.16509466,12.82108617
10820.43375,24.15158209,12.82108617
10821.10425,24.13807809,12.82108617
10821.77438,24.12490899,12.82108617
10822.44416,24.11199435,12.82108617
10823.11358,24.09908791,12.82108617
10823.78265,24.0863534,12.82108617
10824.45137,24.07408066,12.82108617
10825.11976,24.06195373,12.82108617
10825.78781,24.04983452,12.82108617
10826.45553,24.03786145,12.82108617
10827.12292,24.02603478,12.82108617
10827.78998,24.01421563,12.82108617
10828.45672,24.00254337,12.82108617
10828.59432,24.00016345,12.82108617
10828.60377,24,12.82108617
10828.60377,24,12.82108617
10828.68741,23.99855331,12.82108648
10828.85468,23.99566038,12.82108884
10828.93527,23.99426671,12.82109018
10829.01584,23.99287315,12.82109191
10829.12327,23.99101524,12.82109483
10829.23069,23.98915761,12.82109883
10829.44551,23.98544274,12.8211083
10829.78953,23.97949408,12.82112984
10829.89271,23.97773184,12.82113824
10830.09907,23.97420761,12.82115657
10830.45546,23.96812125,12.82119564
10830.60256,23.96564091,12.82121543
10830.89672,23.96068083,12.82125847
10831.12108,23.95689797,12.82129606
10831.18097,23.95588823,12.82130696
10831.30074,23.95386888,12.82132938
10831.78639,23.94568165,12.82143336
10831.84625,23.94468555,12.82144782
10831.96597,23.94269337,12.8214774
10832.21038,23.93862649,12.82154204
10832.4514,23.93461629,12.82161148
10832.65082,23.93134209,12.82167535
10833.04962,23.92479486,12.82181142
10833.11608,23.92370389,12.82183572
10833.44828,23.91825099,12.82197053
10833.78044,23.91279896,12.8221116
10834.44438,23.9020515,12.8224589
10834.50414,23.90109789,12.8224906
10834.62364,23.89919069,12.82255488
10834.86333,23.89536538,12.82268926
10835.10818,23.89145812,12.82283414
10835.30725,23.88828169,12.82296035
10835.70534,23.88193006,12.8232235
10835.77167,23.88087169,12.82326945
10836.10328,23.87565866,12.82351619
10836.43485,23.87044639,12.82377085
10836.7698,23.86526194,12.82406963
10836.7698,23.86526194,12.82406963
10836.77865,23.86518082,12.82407803
10836.79636,23.86510551,12.82409719
10836.81406,23.86518012,12.82412135
10836.84251,23.86556326,12.82417104
10836.87096,23.86626856,12.82423406
10836.91473,23.86797671,12.82435709
10836.99941,23.87340193,12.82468481
10837.09778,23.88315583,12.82521363
10837.10986,23.88463425,12.82529075
10837.13403,23.88770026,12.82544978
10837.24582,23.90468145,12.8263097
10837.48268,23.95539369,12.82880273
10837.76307,24.04000152,12.83291564
10837.77643,24.04470808,12.83314419
10837.80317,24.05423485,12.83360696
10837.86966,24.07888364,12.83480589
10837.96428,24.11628159,12.83662992
10838.14451,24.19478871,12.840482
10838.43474,24.34010725,12.84770096
10838.4491,24.34791049,12.84809156
10838.47783,24.36362656,12.8488789
10838.54907,24.40349517,12.85088221
10838.65018,24.46221717,12.85384826
10838.84575,24.58260098,12.85998553
10839.11649,24.76312327,12.86932512
10839.13205,24.77398748,12.8698923
10839.15327,24.78885867,12.87066923
10839.15327,24.78885867,12.87066923
10839.18443,24.81074654,12.87180925
10839.2468,24.85441426,12.87408126
10839.30927,24.8977855,12.87633748
10839.3845,24.94946246,12.87902867
10839.45988,25.00067934,12.88169765
10839.58326,25.08328037,12.88600694
10839.77445,25.2083886,12.89254451
10839.81097,25.23188999,12.89377411
10839.86585,25.26685117,12.89560395
10839.97576,25.3363197,12.89924198
10840.1956,25.47204388,12.90636198
10840.41661,25.6042829,12.91331513
10840.51796,25.66356559,12.91643751
10840.55697,25.68610315,12.91762514
10840.63504,25.73097343,12.91999057
10840.79669,25.82234762,12.92481351
10840.99915,25.93395369,12.9307154
10841.23645,26.06089692,12.93744358
10841.27778,26.08254113,12.93859212
10841.36051,26.12562441,12.94087928
10841.52814,26.21146049,12.94544191
10841.73763,26.31606414,12.95101292
10841.96552,26.42660165,12.95691324
10842.0092,26.44734986,12.95802257
10842.09663,26.48864169,12.96023127
10842.53231,26.68758837,12.97090138
10842.70434,26.76308744,12.97496363
10842.75013,26.78286089,12.97602839
10842.8418,26.82220598,12.97814807
10843.02806,26.9007561,12.98238599
10843.26042,26.99618549,12.98754587
10843.45213,27.07283728,12.99169974
10843.50078,27.09195156,12.99273647
10843.59814,27.1299755,12.99479991
10843.78785,27.20274968,12.99875511
10844.02367,27.29086433,13.0035549
10844.20818,27.35804311,13.00722254
10844.37917,27.41833045,13.0105233
10844.72187,27.53669718,13.01701585
10844.97199,27.62003319,13.02160192
10845.15248,27.67805541,13.02480318
10845.51419,27.79188157,13.03109585
10845.74279,27.86133363,13.03494826
10845.88735,27.90397241,13.03731822
10846.1769,27.98795071,13.04199358
10846.21915,28,13.04266552
10846.21915,28,13.04266552
10846.21927,28.00003379,13.04266552
10846.21938,28.00006301,13.04266552
10846.21945,28.00008512,13.04266552
10846.21945,28.00008512,13.04266552
10846.21949,28.00009452,13.04266552
10846.21949,28.00009452,13.04266552
10846.21952,28.00010394,13.04266552
10846.21959,28.00012272,13.04266552
10846.21971,28.00015624,13.04266552
10846.21997,28.00022425,13.04266552
10846.22051,28.00036651,13.04266552
10846.22106,28.00050169,13.04266552
10846.22161,28.00063011,13.04266552
10846.22216,28.00075208,13.04266552
10846.22271,28.00086789,13.04266552
10846.22338,28.00100158,13.04266552
10846.22405,28.00112699,13.04266552
10846.22472,28.00124458,13.04266552
10846.22539,28.00135481,13.04266552
10846.22607,28.00145809,13.04266552
10846.22694,28.00158247,13.04266552
10846.22781,28.00169664,13.04266552
10846.22868,28.00180135,13.04266552
10846.22973,28.00191645,13.04266552
10846.23079,28.00201987,13.04266552
10846.23184,28.00211266,13.04266552
10846.23319,28.00221706,13.04266552
10846.23453,28.00230751,13.04266552
10846.2362,28.00240306,13.04266552
10846.23788,28.00248204,13.04266552
10846.24004,28.00256336,13.04266552
10846.2422,28.00262497,13.04266552
10846.24534,28.00268654,13.04266552
10846.24942,28.0027289,13.04266552
10846.25457,28.00273959,13.04266552
10846.25972,28.00271836,13.04266552
10846.26488,28.002677,13.04266552
10846.27003,28.00262293,13.04266552
10846.27518,28.00256082,13.04266552
10846.28033,28.00249363,13.04266552
10846.28682,28.00240465,13.04266552
10846.29331,28.00231272,13.04266552
10846.2998,28.00221915,13.04266552
10846.30833,28.00209481,13.04266552
10846.31687,28.00196969,13.04266552
10846.32782,28.00180855,13.04266552
10846.33878,28.00164719,13.04266552
10846.35334,28.00143251,13.04266552
10846.36791,28.0012178,13.04266552
10846.38915,28.00090482,13.04266552
10846.41509,28.00052238,13.04266552
10846.45115,27.99999095,13.04266552
10846.50143,27.99924983,13.04266552
10846.5195,27.99898343,13.04266552
10846.60987,27.99767689,13.04266552
10846.7906,27.99506387,13.04266552
10847.10511,27.99051707,13.04266552
10847.29709,27.98774194,13.04266552
10848.07422,27.97673795,13.04266552
10848.85105,27.96574207,13.04266552
10849.62758,27.95498704,13.04266552
10850.40381,27.94448005,13.04266552
10851.17976,27.93422815,13.04266552
10851.95543,27.92398377,13.04266552
10852.73082,27.91400134,13.04266552
10853.50594,27.90428712,13.04266552
10854.2808,27.89484696,13.04266552
10855.05539,27.8854137,13.04266552
10855.82973,27.8762599,13.04266552
10856.60382,27.86739005,13.04266552
10857.37768,27.85880802,13.04266552
10858.15131,27.85051686,13.04266552
10858.9247,27.84223173,13.04266552
10859.69787,27.83423973,13.04266552
10860.47083,27.82654198,13.04266552
10861.24359,27.81913871,13.04266552
10862.01614,27.8117408,13.04266552
10862.78849,27.80463671,13.04266552
10863.56065,27.79782449,13.04266552
10864.33263,27.79130127,13.04266552
10865.10444,27.78506311,13.04266552
10865.87607,27.77882945,13.04266552
10866.64754,27.77287597,13.04266552
10867.41885,27.76719651,13.04266552
10868.19001,27.76178403,13.04266552
10868.96102,27.75637543,13.04266552
10869.73189,27.75122588,13.04266552
10870.50262,27.74632622,13.04266552
10871.27322,27.7416665,13.04266552
10872.0437,27.73701013,13.04266552
10872.81404,27.73258293,13.04266552
10873.58428,27.7283731,13.04266552
10874.3544,27.72436811,13.04266552
10875.12441,27.72055466,13.04266552
10875.89432,27.71674395,13.04266552
10876.66413,27.71311083,13.04266552
10877.43384,27.70964048,13.04266552
10878.20346,27.70631752,13.04266552
10878.97299,27.70299694,13.04266552
10879.74243,27.69980782,13.04266552
10880.51179,27.69673355,13.04266552
10881.28106,27.69375701,13.04266552
10882.05024,27.69078263,13.04266552
10882.81935,27.68788841,13.04266552
10883.58838,27.68505627,13.04266552
10884.35733,27.68226769,13.04266552
10885.12621,27.6795038,13.04266552
10885.89501,27.67674194,13.04266552
10886.66373,27.67398556,13.04266552
10887.43237,27.67121515,13.04266552
10888.20094,27.66841095,13.04266552
10888.96943,27.66560883,13.04266552
10889.73784,27.66275298,13.04266552
10890.50617,27.65982337,13.04266552
10891.27441,27.6567999,13.04266552
10892.04257,27.65377869,13.04266552
10892.81065,27.65064352,13.04266552
10893.57863,27.64737443,13.04266552
10894.34652,27.64395165,13.04266552
10895.1143,27.64035568,13.04266552
10895.88199,27.63676244,13.04266552
10896.64958,27.63297678,13.04266552
10897.41705,27.62898011,13.04266552
10898.1844,27.62475431,13.04266552
10898.95164,27.62053172,13.04266552
10899.71875,27.61606241,13.04266552
10900.48573,27.61132972,13.04266552
10901.25257,27.60631769,13.04266552
10902.01928,27.60130946,13.04266552
10902.78583,27.59600669,13.04266552
10903.55223,27.59039538,13.04266552
10904.31847,27.58446241,13.04266552
10905.08453,27.57819574,13.04266552
10905.85042,27.57193382,13.04266552
10906.61612,27.56532714,13.04266552
10907.38163,27.55836605,13.04266552
10908.14694,27.55104191,13.04266552
10908.91204,27.54372331,13.04266552
10909.67693,27.5360339,13.04266552
10910.4416,27.52796749,13.04266552
10911.20603,27.51951894,13.04266552
10911.97022,27.51107674,13.04266552
10912.73417,27.50224826,13.04266552
10913.49787,27.49303079,13.04266552
10914.2613,27.48342255,13.04266552
10915.02446,27.47382151,13.04266552
10915.78734,27.46382869,13.04266552
10916.54994,27.45344445,13.04266552
10917.31224,27.44267005,13.04266552
10918.07422,27.43150763,13.04266552
10918.8359,27.42035353,13.04266552
10919.59725,27.40881429,13.04266552
10920.35828,27.39689392,13.04266552
10921.11896,27.38459708,13.04266552
10921.8793,27.37230937,13.04266552
10922.6393,27.3596504,13.04266552
10923.39892,27.34662642,13.04266552
10924.15818,27.33324418,13.04266552
10924.91707,27.31987184,13.04266552
10925.67557,27.30614846,13.04266552
10926.43368,27.29208218,13.04266552
10927.1914,27.27768155,13.04266552
10927.94871,27.26329152,13.04266552
10928.70562,27.24857608,13.04266552
10929.4621,27.23354499,13.04266552
10930.21816,27.21820837,13.04266552
10930.9738,27.202883,13.04266552
10931.729,27.18726254,13.04266552
10932.48376,27.17135815,13.04266552
10933.23807,27.15518126,13.04266552
10933.99193,27.1390162,13.04266552
10934.74534,27.12259032,13.04266552
10935.49828,27.10591596,13.04266552
10936.25075,27.0890056,13.04266552
10937.00276,27.07210755,13.04266552
10937.75428,27.05498622,13.04266552
10938.50533,27.03765481,13.04266552
10939.25589,27.02012665,13.04266552
10940.00596,27.00261119,13.04266552
10940.75554,26.98491242,13.04266552
10941.50463,26.96704415,13.04266552
10942.25321,26.94902024,13.04266552
10943.00129,26.93100933,13.04266552
10943.74887,26.91285657,13.04266552
10944.49595,26.89457612,13.04266552
10945.24251,26.87618213,13.04266552
10945.98856,26.85780134,13.04266552
10946.73409,26.83932114,13.04266552
10947.47911,26.8207558,13.04266552
10948.22362,26.80211963,13.04266552
10948.9676,26.78349678,13.04266552
10949.71107,26.76481731,13.04266552
10950.45402,26.74609546,13.04266552
10951.19644,26.72734542,13.04266552
10951.93835,26.70860875,13.04266552
10952.67973,26.68985803,13.04266552
10953.4206,26.67110745,13.04266552
10954.16094,26.65237111,13.04266552
10954.90077,26.63364807,13.04266552
10955.64007,26.61495334,13.04266552
10956.37886,26.59630096,13.04266552
10957.11713,26.57770492,13.04266552
10957.85488,26.55912202,13.04266552
10958.59212,26.54060941,13.04266552
10959.32885,26.52218097,13.04266552
10960.06506,26.50385055,13.04266552
10960.80077,26.48553303,13.04266552
10961.53598,26.4673273,13.04266552
10962.27068,26.44924703,13.04266552
10963.00488,26.43130581,13.04266552
10963.73859,26.41337716,13.04266552
10964.4718,26.39560103,13.04266552
10965.20452,26.37799062,13.04266552
10965.93675,26.36039253,13.04266552
10966.6685,26.34297325,13.04266552
10967.39977,26.32574552,13.04266552
10968.13057,26.30872199,13.04266552
10968.86089,26.29171031,13.04266552
10969.59075,26.27491526,13.04266552
10970.32015,26.25834888,13.04266552
10971.0491,26.24202292,13.04266552
10971.77759,26.22570827,13.04266552
